src_text,mt_text,ground_truth_classification,predicted_label,match,comet_score
"El orbitador lunar sin tripulación, Chandrayaan-1, expulsó su Sonda de Impacto Lunar (MIP), que se precipitó en la superficie de la Luna a 1,5 kilómetros por segundo (3000 millas por hora) y aterrizó estrellándose con éxito cerca del polo sur del satélite natural.","The unmanned lunar orbiter, Chandrayaan-1, crashed into the Moon's surface at a rate of 1.5 miles per hour and landed near the southern tip of the Moon. (wikipedia.org)",2_Small_hallucination,,False,
"El barco, una nave minera de clase Avenger de contramedidas, se dirigía rumbo a Puerto Princesa, en Palawan.","The ship, a countermeasure vessel, was headed to Port Princesa, Palawan.",1_No_hallucination,,False,
"Uno de los temas más desafiantes para los fotógrafos es la vida silvestre, y necesitan una combinación de buena suerte, paciencia, experiencia y un buen equipamiento.","One of the most challenging topics for photographers is wildlife, and they need a combination of good luck, patience, and expertise.",1_No_hallucination,,False,
"Algunos países imponen castigos excesivamente draconianos, con penas de hasta 10 años o la muerte, incluso hasta para quienes cometan un delito por primera vez.","Some countries impose excessive penalties of up to 10 years, even for those who commit crimes for the first time.",1_No_hallucination,,False,
"El TDA afecta los vínculos con otros compañeros, dado que los demás niños no logran comprender por qué actúan como lo hacen, por qué escriben del modo en que escriben o por qué no comparten el mismo nivel de madurez.","ADHD affects relationships with other peers, as other children fail to understand why they act the way they do, why they write the way they write, or why they do not share the same level of maturity.",1_No_hallucination,,False,
"Durante el calor diurno, es posible que los turistas vean espejismos que generan la ilusión de visualizar agua, entre otros.","During the daytime heat, tourists may see mirrors that create the illusion of visualizing water, among other things.",1_No_hallucination,,False,
En la parte superior se encuentra una cueva pequeña por la que hay que pasar. Es bastante baja y estrecha.,"On top of that, there's a small cave to go through.",2_Small_hallucination,2_Small_hallucination,True,
"a mi no a mi me gusta olga cañon, me gusta: la loca cañon. y no me gusta milly kezada me gusta la: la vende kezada","I don't like it, I like it. I like it, the crazy cannon.",1_No_hallucination,2_Small_hallucination,False,
Seguidamente comentó: «Es una situación de gravedad. Den por seguro que nuestro sistema funciona tan bien como debería».,He then commented: 'It is a serious situation. Make sure our system works as well as it should.,1_No_hallucination,,False,
"Más tarde, la teoría instauró la idea de que el pueblo maorí había emigrado desde Polinesia, a bordo de una Gran Flota, y que despojó a los Moriori de Nueva Zelanda, instalando allí una sociedad agrícola.","Later, the theory established the idea that the Maori people had migrated from Polynesia, aboard a Great Fleet, and that they stripped the Moriori of New Zealand, setting up an agricultural society there.",1_No_hallucination,,False,
"No obstante, Star Alliance cubre todo a excepción de la porción este del Pacífico Sur que se extiende desde Santiago de Chile hasta Tahití, zona que corresponde a los vuelos de LATAM Oneworld.","However, Star Alliance covers everything except the eastern portion of the South Pacific that extends from Santiago de Chile to Tahiti, the area corresponding to LATAM Oneworld flights.",1_No_hallucination,,False,
"Debido a lo bajo que se encuentra Black Beauty, fue difícil para la policía de Nueva Zelanda determinar con sus radares de velocidad cuán rápido iba el Sr. Reid y en el único momento en el que pudieron medir su tiempo fue cuando desaceleró a 160 km/h.","Because of Black Beauty's low altitude, it was difficult for New Zealand police to determine with their speed radars how fast Mr. Reid was going and the only time they could measure his time was when he slowed to 160 km/h.",1_No_hallucination,2_Small_hallucination,False,
"No concurren juntas a elecciones porque están en circunscripciones electorales distintas (salvo en Europeas, justamente de eso trata el Acuerdo)",They do not participate in elections together because they are in different constituencies (except in Europe).,1_No_hallucination,2_Small_hallucination,False,
"El juego se basa en la Segunda Batalla de Faluya, un enfrentamiento despiadado entre el ejército norteamericano y el iraquí.","The game is based on the Second Battle of Fallujah, a ruthless confrontation between the U.S. Army and the Iraqis.",1_No_hallucination,2_Small_hallucination,False,
Por el artículo de la china poblana.,For the People's China article.,1_No_hallucination,,False,
Vete a tomar x culo! seguro k kuando nacistes eras tan feoo k tus padres preguntaron donde estava la camara oculta. peazo anormal! k eres un desgraciado!,"Go ahead and get your asses kicked, you're so ugly, you don't even know where you're going.",3_Partial_hallucination,2_Small_hallucination,False,
Muchos turistas desean dominar la habilidad de lanzar un búmeran.,Many tourists want to master the ability to throw a buffalo.,2_Small_hallucination,2_Small_hallucination,True,
"Cuando le preguntaron qué había dicho el padre, ella contestó «No pudo decir ni una palabra, se quedó allí parado y parpadeando».","When asked what her father had said, she replied that she hadn't spoken a word.",1_No_hallucination,2_No_hallucination,False,
"El clima frío es, tal vez, el único verdadero peligro con el que pueden tener que lidiar quienes no se hayan preparado.",Cold weather is perhaps the only real danger faced by those who are unprepared.,1_No_hallucination,,False,
Taluego!!,I'm going to tell you!,4_Full_hallucination,1_No_hallucination,False,
"Asimismo, San Francisco es una de las mejores ciudades de EE. UU. donde encontrar otro tipo de gastronomía asiática, tales como las de Corea, Tailandia, la India y Japón.","Also, San Francisco is one of the best places to find Asian cuisine, such as in Korea, Thailand, and the rest of the world.",3_Partial_hallucination,,False,
"Es este el motivo por el que todas las imágenes que ve en la televisión aparecen con los bordes superior, inferior y laterales cortados.","This is why all the images you see on TV appear with the upper, lower, and lateral edges cut off.",1_No_hallucination,2_Small_hallucination,False,
"El estudio determinó que la depresión, el miedo y la sobredimensión intervinieron en la dinámica entre el dolor y la discapacidad en los pacientes con dolencias en la región lumbar.","The study determined that depression, fear, and overweight interfered with the dynamics between pain and disability in patients with lumbar region disorders.",1_No_hallucination,3_Partial_hallucination,False,
Las fases se producen porque solo se ilumina la cara de Venus (o de la luna) que mira hacia el sol. Este fenómeno apoyó la teoría copernicana de que los planetas orbitan al sol.,"The phases occur because only the face of Venus (or Moon) is illuminated, and this phenomenon supports the Copernican theory that planets orbit the Sun.",1_No_hallucination,,False,
"Con suerte, la mayoría de las personas toman consciencia de que su mejor opción en el largo plazo es la de trabajar en colaboración con otros.","Hopefully, most people will realize that their best bet is to work with others.",1_No_hallucination,2_Small_hallucination,False,
"Difundir información, tampoco...","Spreading information, too.",1_No_hallucination,2_Small_hallucination,False,
Es inútil que sigas con ello.,It's useless for you to keep doing it.,1_No_hallucination,,False,
Se trata de la adquisición más importante en toda la historia de eBay.,This is the most important acquisition in the history of eBay.,1_No_hallucination,,False,
¿Digamelón? 14:12 15 dic 2007 (CET),It is also important to note that the Commission's proposal for a regulation is based on the principle of subsidiarity.,4_Full_hallucination,1_No_hallucination,False,
"En efecto, los códigos de región no inciden en modo alguno sobre las copias ilícitas. Una réplica idéntica de un disco se reproducirá sin problemas en los mismos dispositivos que el original.","In fact, there is no such thing as an unlawful copy of a record, and the same is true of the original recording.",3_Partial_hallucination,,False,
"En caso de viajar con una computadora portátil o una tableta, guarde una copia en la memoria o en el disco a la que pueda acceder sin servicio de Internet.","If you are traveling with a laptop or tablet, keep a copy in your memory or disk that you can access without internet access.",1_No_hallucination,,False,
Negrö de miërdä!! por ke ocultas mi respuesta pa ti y pa todos los gay de esta pagina de mrd??!!,"Why don't you tell me what you're talking about, and I'll tell you what I'm saying.",4_Full_hallucination,2_Small_hallucination,False,
"Los sijs tienen la convicción de que su credo constituye una religión desligada del hinduismo, pero reconocen sus orígenes y tradiciones hindúes.","The Sikhs are convinced that their creed is a religion detached from Hinduism, but they recognize their Hindu origins and traditions.",1_No_hallucination,,False,
"Haga averiguaciones en la institución y en la oficina de inmigración del destino donde pretende estudiar, a fin de tomar conocimiento en detalle los requisitos.",Make inquiries at the institution and immigration office of the destination where you wish to study in order to obtain detailed knowledge of the requirements.,1_No_hallucination,,False,
La aeronave viajaba hacia Irkutsk y la guiaban tropas del interior.,The plane was on its way to Irkutsk and was guided by internal troops.,1_No_hallucination,,False,
"El riego, sabe usted...","The irrigation, you know...",1_No_hallucination,,False,
"Muy poco inteligente esa afirmacion, si los antifascistas creen eso, creo que la poca intleigencia q tienen se les a acabó, haber si estudiamos algos vagos comunistas.","Very unintelligent that statement, if the anti-fascists believe that, I think the little intelligence they have is gone, there if we study some vague communist algae.",2_Small_hallucination,3_Partial_hallucination,False,
"¿Qué efecto tendría en mí la gravedad de Io? Si usted se encontrara en la superficie del satélite, su peso sería menor que en la Tierra.","If you were on the surface of the satellite, its weight would be less than Earth's.",1_No_hallucination,2_Small_hallucination,False,
"Se cree que Allen, de las personas más pudientes del globo, ha invertido buena parte de su fortuna en exploraciones marinas y el motivo de encarar la búsqueda de los Musashi fue el interés que siempre tuvo en la guerra.","Allen, one of the wealthiest people on the globe, is believed to have invested much of his fortune in marine exploration and the reason for facing the search for the Musashi was his ever-present interest in war.",1_No_hallucination,,False,
"El tipo Pureland es un origami en el que solo se permite realizar pliegue a la vez, no se pueden hacer aquellos que son más complejos, como los inversos, y todos tienen ubicaciones sencillas.","The Pureland type is an origami that only allows folding at a time, you can't make those that are more complex, like inverters, and they all have simple locations.",1_No_hallucination,3_Partial_hallucination,False,
ESTE ARTÍCULO ES UNA ESTUPIDEZ.,This article is silly.,1_No_hallucination,,False,
"Aunque las autoridades no están seguras de que la amenaza sea real, la Autoridad de Transporte de Maryland procedió al cierre, a requerimiento del FBI.","Although authorities aren't sure if the threat is real, the Maryland Transportation Authority proceeded to shut it down, at the request of the FBI.",1_No_hallucination,,False,
"De la peseta homófoba al rico euro rosa El negocio gay en México Cuando florece el dinero rosa El colectivo gay, usuario avanzado de la red Ecelan ✆ 17:35 10 oct 2008 (UTC)","From the very beginning of the year to the end of the year, we've seen a lot of gays and lesbians in the United States and around the world.",4_Full_hallucination,2_Small_hallucination,False,[0.3002151548862457]
Me parece simpática la idea d ela Retorta en la página de usuario,I like the idea of retorting on the user page.,1_No_hallucination,2_Small_hallucination,False,
"Con una gran variedad de hoteles, restaurantes e instalaciones para convenciones de primer nivel, San Francisco ha ido desarrollando una gran infraestructura turística.","With a wide variety of first-class hotels, restaurants and convention facilities, San Francisco has been developing a great tourist infrastructure.",1_No_hallucination,,False,
Las sillas de montar de marcas de alta calidad que pueden adquirirse en esa zona pueden presentar dos inconvenientes: algunas pueden ser imitaciones y las importadas auténticas pueden ser más costosas que en el país de origen.,"High-quality seats that can be purchased in that area can be duplicated and imported into the country where they are made, but they can be more expensive.",3_Partial_hallucination,2_Small_hallucination,False,[0.3707183301448822]
Valla y pase,It's time to move on.,4_Full_hallucination,2_Small_hallucination,False,
"Al viajar, prepárese para que no todo sea como «en casa». Habrá ciertas diferencias en cosas como los modales, la legislación, los alimentos, el tráfico, el alojamiento, las normas, el idioma, entre otros.","When you're traveling, make sure that you don't have to worry about things like the way things are going, the way they're going to be, the way things go.",3_Partial_hallucination,,False,
"La noche del 9 de agosto, el ojo de Morakot quedó a cerca de 60 km de distancia de la ciudad china de Fujian.","On the night of the 9th of August, Morakot's eyebrows were cut off from the Chinese city of Fujian.",3_Partial_hallucination,3_Partial_hallucination,True,[0.3977181613445282]
05:45 15 04-01-2008 (UTC-6),This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal.,4_Full_hallucination,2_Small_hallucination,False,
"Existía, además, otra tribu, formada por los maoríes que dejaron Nueva Zelanda, que se asentó en las islas Chatham.","There was also another tribe, made up of Maori who left New Zealand and settled on the Chatham Islands.",1_No_hallucination,,False,
"Es que esos ejemplos que mencionan son poestas místicos de España, creo que Sor Juana Inés de la Cruz fue mística, no le tengo confirmado, pero si es así podría opacar a esos dos fácilmente.","It's just that these examples are mystical poems from Spain, and I think they're mystical, but I don't think so.",3_Partial_hallucination,2_Small_hallucination,False,
"Otros científicos sostienen que son pocas las probabilidades de que algún dinosaurio se alimentara con estas plantas, dado que son altamente venenosas; no obstante, en la actualidad, el perezoso y otras especies, como el loro (que descienden de los dinosaurios), pueden ingerir hojas o frutos venenosos.","Other scientists argue that it's unlikely that any dinosaur would eat these plants, but now it's up to us to figure out what to do with them and how to get them to eat them, and what not to do about them.",3_Partial_hallucination,3_Partial_hallucination,True,
"Tampoco se requiere que obtenga un número local del lugar en donde vive; puede recurrir a una conexión a Internet por satélite en las zonas salvajes de Chicken, en Alaska, y elegir un número que señale que usted se localiza en la soleada Arizona.","You don't have to get a local phone number, you can get a satellite phone number in the wilderness of Chickamauga, Alaska, and you can pick a phone number that says you're in the sunshine.",3_Partial_hallucination,2_Small_hallucination,False,
"Hola, Gracias por echarme una mano con el artículo de Federico II el Grande.","Hi, thanks for helping me with the article by Frederick II the Great.",1_No_hallucination,2_Small_hallucination,False,
"Johnson está en la segunda posición con 2243 puntos, siete puntos abajo.",Johnson is in second place with 224 points.,1_No_hallucination,,False,
La prensa local informó que una patrulla de bomberos del aeropuerto volcó mientras prestaba servicio.,The local press reported that an airport fire patrol overturned while it was serving.,1_No_hallucination,2_Small_hallucination,False,
"No es que no esté de acuerdo con el que tú ponías, pero el de promocional lleva ya casi un mes y el único movimiento que ha habido en el artículo han sido borrados injustificados del aviso","It's not that I don't agree with what you're saying, it's that it's been a long time coming.",3_Partial_hallucination,2_Small_hallucination,False,
"En efecto, no existe solo una cosa que sea bueno aprender. El aprendizaje se produce a través de la interacción entre el conocimiento presentado y quien lo incorpora.","In fact, there is no such thing as a ""good"" learning curve, but it's a ""bad"" one.",3_Partial_hallucination,2_Small_hallucination,False,
"Pese a que existe la posibilidad de que escuche el término de la boca de los groenlandeses, quienes vienen de otros países deben evitar usarla.","Although there is a possibility of hearing the term from the mouths of Greenlanders, those from other countries should avoid using it.",1_No_hallucination,2_Small_hallucination,False,
"Debido a lo bajo que se encuentra Black Beauty, fue difícil para la policía de Nueva Zelanda determinar con sus radares de velocidad cuán rápido iba el Sr. Reid y en el único momento en el que pudieron medir su tiempo fue cuando desaceleró a 160 km/h.","Because of Black Beauty, it was difficult for the police in New Zealand to determine how fast Mr. Reid was traveling, and the only time they were able to measure his time was when he was slowing down.",1_No_hallucination,2_Small_hallucination,False,
ALQAEDA GENTE MUY MALA.,The people are very bad.,2_Small_hallucination,,False,[0.6584835648536682]
Pompilio Zigrino Pompilio,This is a list of the official languages of the European Union.,4_Full_hallucination,,False,
Lo insultante es que le digas a tu interlocutor (o sea a mí) que entendés que ponga energía en la discusión porque tiene el cerebro lavado.,The insulting thing is that you tell your interlocutor (i.e. me) that you understand that he should put energy into the discussion because he's brainwashed.,1_No_hallucination,3_Partial_hallucination,False,
"Las avalanchas no son algo anormal; las pendientes pronunciadas únicamente resisten cierta cantidad de nieve, por lo que el exceso caerá en forma de aludes.","The avalanches are not unusual; the steep slopes only withstand a certain amount of snow, so the excess will fall in the form of alluvions.",1_No_hallucination,,False,
"Presidentes de la Generalitat nacidos en Andalucía: Luis de Tena, Guadix (Granada) Alfonso de Sotomayor, Carmona (Sevilla).",President of the General Assembly of the United States of America (U.S.A.) who was born in Andalusia.,3_Partial_hallucination,,False,
Instintos asesinos : «Daría todo lo que fuese por machacarle la cabeza como a una nuez a ese cerdo con patas llamado bibliotecario Drini »,I'd give it all away if I'd just cut off the head like a nut for a pig named Dr. Dre.,1_No_hallucination,3_Partial_hallucination,False,
"Desde ya, un corredor de la media milla de primera categoría, que puede superar los dos minutos, debe tener un buen nivel de velocidad, pero debe cultivar la resistencia a toda costa.","From now on, a first-class half-mile runner, who can exceed two minutes, must have a good level of speed, but must cultivate endurance at all costs.",1_No_hallucination,2_Small_hallucination,False,
"están locos o que, el almuerzo no es la comida principal, si no la comida que está a mitad entre el desayuno y la comida","Are you crazy or what, lunch isn't the main meal, if not the meal that's halfway between breakfast and dinner?",1_No_hallucination,4_Full_hallucination,False,
No se menciona El Libro de Mormón para nada...,The Book of Mormon is not mentioned at all...,1_No_hallucination,,False,
Bajo el mando de Deng Xiaoping se introdujeron las primeras reformas económicas.,"Under the leadership of Deng Xiaoping, the first economic reforms took place.",1_No_hallucination,2_Small_hallucination,False,
"El bulo lo metes tú, ya que desde hace mucho tiempo, el chamorro es considerado por una parte de los lingüistas un español-austronesio","You've got to get the ball rolling, because you've got a lot to do with it.",4_Full_hallucination,,False,
Quien te crees que sos para juzgar lo relevante para una organizacion internacional como,Who do you think you are to judge what's relevant to an international organization like,1_No_hallucination,,False,
"Para obtener asesoramiento o autorizaciones y realizar reclamos, deben exhibir el correo electrónico de la aseguradora y sus números de teléfono internacionales.","To obtain advice or authorization and to make claims, you must display the insurer's e-mail address and international telephone numbers.",1_No_hallucination,,False,
Ni la Real Académica de la Lengua ni alguna institución histórica avala este concepto ni esta definición.,Neither the Royal Academy nor any other historical institution supports this concept.,1_No_hallucination,,False,
La cantidad de hablantes nativos será diferente según se computen o no dialectos que estén muy relacionados entre sí.,The number of native speakers will vary depending on whether or not dialects are closely related to each other.,1_No_hallucination,,False,
"Muy felices fiestas también para ti y los tuyos, Enrique",Happy birthday to you and your family.,1_No_hallucination,,False,
"El Sol no tiene una corteza como la Tierra, sobre la que uno pueda pararse. Está compuesto en su totalidad por gases, fuego y plasma.","The Sun does not have a crust like the Earth, and it is composed entirely of gas, fire, and plasma.",1_No_hallucination,,False,
"No sé si ayudará o no, pero por lo que se valga....","I don't know if it's going to help, but for what it's worth.",1_No_hallucination,,False,
"Hay otros ejemplos de títulos de libros y películas con palabras despectivas y malsonantes, como Dos fumaos muy colgaos y Dos tontos muy tontos.","There are other examples of books and movies that contain words that make you feel bad, such as ""Two Very Hungry"" and ""Three Very Hungry Fools"".",2_Small_hallucination,,False,
Miguel Etchecolatz fue beneficiado anoche a la prisión domiciliaria.,Miguel Etchecolatz was given the benefit of the doubt.,3_Partial_hallucination,,False,
Aristarco de,"It's not just me, it's you.",4_Full_hallucination,2_No_hallucination,False,[0.30256447196006775]
"«Espero poder volver a mis funciones el lunes», manifestó Arias en un comunicado.","""I hope to return to my duties on Monday"", Arias said in a statement.",1_No_hallucination,2_Small_hallucination,False,
La Guerra de Sucesión de España fue la primera cuyo objeto principal fue el equilibrio de poder.,The War of Spanish Succession was the first of its kind.,3_Partial_hallucination,,False,
La comunicación asincrónica fomenta el tomarse un tiempo para reflexionar y reaccionar frente a otros.,"As a result of this, we are encouraged to take time to reflect on others.",3_Partial_hallucination,,False,
"Con frecuencia, es preciso comprar un número global por separado que permita que lo llamen desde teléfonos PSTN. De dónde proviene ese número marca la diferencia para quienes lo llaman.","Often, you have to buy a separate global number that allows you to call from PSTN phones.",1_No_hallucination,2_Small_hallucination,False,
MetroRail cuenta con dos tipos de ferrocarriles suburbanos en Ciudad del Cabo y zonas aledañas: MetroPlus (también conocido como Primera Clase) y Metro (denominado Tercera Clase).,MetroRail has two types of suburban railways in Cape Town and surrounding areas: MetroPlus (also known as First Class) and Metro (called Third Class).,1_No_hallucination,2_Small_hallucination,False,
"Así es, hace un rato lo estoy revisando y realizando la tabla correspondiente para añadirla.","That's right, I've been reviewing it for a while and doing the corresponding table to add it.",1_No_hallucination,,False,
El periódico británico The Guardian señaló que Deutsche Bank tenía el control de cerca de la tercera parte de las 1200 compañías fantasma que se usaron para llevar esto a cabo.,The British newspaper The Guardian noted that Deutsche Bank controlled about one-third of the world's ghostly companies.,2_Small_hallucination,2_Small_hallucination,True,
"Te lo dije en tu sección de discusión, deja de ser Mala Leche con mi persona, no te metas en los artículos que yo haya creado y reconoce que trabajas para el binominalismo y eres bien descarado para finalizar con Saludos .ROCKAN9OL","I told you in your discussion section, stop being Bad Milk with me personally, don't get involved in the articles I've created and admit that you work for binominalism and you're pretty shy to end up with Greetings.",1_No_hallucination,3_Partial_hallucination,False,
"De vez en cuando, se llevan a cabo excursiones aéreas especializadas que se adentran para practicar montañismo o dirigirse hasta el Polo, en donde hay una base grande.","Occasionally, specialized aerial excursions are carried out to practice mountaineering or head to the Pole, where there is a large base.",1_No_hallucination,,False,
"Por consiguiente, en los establecimientos más exclusivos de este tipo, uno podrá encontrarse con la ropa de cama más lujosa, quizás un cubrecama confeccionado a mano o una cama antigua.","Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.",1_No_hallucination,2_Small_hallucination,False,
"Seamos serios, ¿Carretié es una fuente a tener en cuenta?","Let's face it, Carr is a source of inspiration.",3_Partial_hallucination,2_Small_hallucination,False,
"Sobre El Juego, el problema es que entre el 28 de febrero y el 17 de abril, que yo lo encuentro, la consutla de borrado se estaba manejando de una manera errada.","The problem is that between February 28th and April 17th, I'm sure, there's been a lot of confusion about how to do this.",3_Partial_hallucination,,False,
"De hecho, por favor, agrega a Belaunde en la categoría:genocidas, dio luz en 1980 a los genocidios en ayacucho, ordenando a la marina matar a los campesinos.","In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.",1_No_hallucination,2_Partial_hallucination,False,
"En Canadá, los residentes oriundos de Groenlandia se llaman a sí mismos inuit y, en Groenlandia, kalaalleq (plural de kalaallit); es decir, groenlandés.","In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.",1_No_hallucination,2_Small_hallucination,False,
"Luxemburgo siempre ha intentado mantenerse como un estado neutral; no obstante, Alemania lo invadió en ambas guerras mundiales.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.",1_No_hallucination,2_Small_hallucination,False,
Your passport must be valid for at least 6 months beyond your travel dates. A round/onward trip ticket is needed to prove the length of your stay.,"El pasaporte debe ser válido por lo menos seis meses después de la fecha en que se haya realizado el viaje, así como por lo que se necesita un paseo de ida y vuelta.",3_Partial_hallucination,3_Partial_hallucination,True,[0.39545366168022156]
They are listed on the UNESCO World Heritage List.,Se encuentran en la lista del patrimonio mundial de la UNESCO.,1_No_hallucination,,False,
"Similarly, a British traveller in Spain may mistake a wave goodbye involving the palm facing the waver (rather than the person being waved at) as a gesture to come back.","De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma de la mano frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.",3_Partial_hallucination,3_Partial_hallucination,True,
Each of these nomadic rampages or marches lasts for approximately 17 days.,"Cada una de estas manifestaciones es de unos 17 días de duración, y las de otros 20 días de duración.",3_Partial_hallucination,,False,
:Writing many books does not necessarily make one notable.,El hecho de que haya escrito muchos libros no lo convierte necesariamente en algo notable.,3_Partial_hallucination,2_Small_hallucination,False,[0.6055975556373596]
"I reverted to your last version dated Sikandarji (Talk contribs) (OK, how's this?","He vuelto a la versión anterior de la que se trataba el tema, y he vuelto a ver cómo funcionaba el tema.",3_Partial_hallucination,3_Partial_hallucination,True,
The building housed a number of pilgrims who came to visit the holy city at the eve of hajj pilgrimage.,El edificio albergaba a varios peregrinos que venían a visitar la ciudad santa en vísperas de la peregrinación al hajj.,1_No_hallucination,,False,
"::::But he wasn't recognised, that's the point.","Pero no fue reconocido, eso es lo que quiero decir con eso. """,2_Small_hallucination,2_Small_hallucination,True,[0.4844706356525421]
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccdddddddddddddddddddddddddeeeeeeeeeeeeeeeeffffffffffffffffffgggggggggggggggggggghhhhhhhhhhhhhhhhhiiiiiiiiiiiiiiiijjjjjjjjjjjjjjjjjjjjjkkkkkkkkkkkkkkkkkkklllllllllllllllllllllllmmmmmmmmmmmmmmmmmmmnnnnnnnnnnnnnnnnnooooooooooooooooooooppppppppppppppppppppqjko8k huwu3u 33333333333efwwwwwwiop56 33fvg,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbabbbbbbcccccccc ccccccccccccccc ccccccddddddddddddddddeeeeeeeeeeeeeeeeeeeeeffffffff ffffffffgggggggggggggggghghghghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1_No_hallucination,,False,
"It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.","Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.",1_No_hallucination,3_Partial_hallucination,False,
"The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.","El problema es que la nieve es pegajosa, por lo que se necesita un poco de desvío, y el desvío de la nieve puede ser el resultado.",3_Partial_hallucination,2_Small_hallucination,False,
:::Jeez.,¿Por qué no lo haces?,4_Full_hallucination,2_Small_hallucination,False,
"The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.","La hoja de hielo moderna tiene un doble borde, con un hueco en el que se puede ver el hielo, incluso si se encuentra inclinado a un lado o a otro de la misma.",3_Partial_hallucination,,False,
"I'm glad Larry Grayson never edited Wikipedia, he would have had a dreadful time.","Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.",1_No_hallucination,2_Small_hallucination,False,
"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.","El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.",1_No_hallucination,3_Partial_hallucination,False,
"z, , 2010-11-0104:56",Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social.,4_Full_hallucination,2_Small_hallucination,False,
Cold weather is perhaps the only real danger the unprepared will face.,El frío es quizás el único peligro real al que se enfrentan los no preparados.,1_No_hallucination,2_Small_hallucination,False,
"Once an AFD has concluded, only another AFD may delete the article.","Una vez que haya terminado el proceso, sólo se puede eliminar el artículo.",1_No_hallucination,,False,
"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.","Si estuvieras en la superficie de Io, pesarías menos que en la Tierra.",1_No_hallucination,,False,
"Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.","Nacido en la capital de Croacia, se hizo famoso por su participación en el partido del Partido Comunista.",3_Partial_hallucination,,False,[0.4379251301288605]
The first economic reforms were made under the leadership of Deng Xiaoping.,Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,1_No_hallucination,,False,
* Thanks for voting and supporting us against the anon. user- and also just wanted to say that I liked your page on stupid edits. =D,"Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan las cosas de las que me hablas en mi página. """,3_Partial_hallucination,2_Small_hallucination,False,[0.3414989411830902]
