,src_lang,tgt_lang,src_text,mt_text,omit_spans,hall_spans,class_hall,class_omit,data_source,hall_mask,omit_mask,src_text_normalized,mt_text_normalized,hall_mask_normalized,omit_mask_normalized,perturbation,direction,selection,score_log_loss,score_alti_mean,score_alti_t_mean,score_attn_ot,score_comet_qe,score_labse,score_laser,score_xnli,score_sonar_cosine,score_blaser2_qe,score_log_loss_legacy
3567,spa_Latn,eng_Latn,05:45 15 04-01-2008 (UTC-6),This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal.,<<<05:45 15 04-01-2008 (UTC-6)>>>,<<<This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal>>>.,4_Full_hallucination,4_Full_omission,wiki,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,111111111111111111111111111,05:45 15 04-01-2008 (UTC-6),This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal.,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,111111111111111111111111111,natural,spa_Latn_eng_Latn,worst,0.4658100605010986,-0.24182802,-0.4318357,0.8903774716487738,1.2237217128276825,-0.18164948,-0.47502285,-6.845875e-05,-0.20088041,-2.3648758,0.6717963814735413
3568,spa_Latn,eng_Latn,"Existía, además, otra tribu, formada por los maoríes que dejaron Nueva Zelanda, que se asentó en las islas Chatham.","There was also another tribe, made up of Maori who left New Zealand and settled on the Chatham Islands.","Existía, además, otra tribu, formada por los maoríes que dejaron Nueva Zelanda, que se asentó en las islas Chatham.","There was also another tribe, made up of Maori who left New Zealand and settled on the Chatham Islands.",1_No_hallucination,1_No_omission,flores,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"Existía, además, otra tribu, formada por los maoríes que dejaron Nueva Zelanda, que se asentó en las islas Chatham.","There was also another tribe, made up of Maori who left New Zealand and settled on the Chatham Islands.",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,biased,0.3444939255714416,-0.6773637,-0.5336805,0.2177669788131777,0.4731522798538208,-0.93604493,-0.8800348,-0.99945325,-0.8934144,-4.7930684,0.3444932103157043
3569,spa_Latn,eng_Latn,"Es que esos ejemplos que mencionan son poestas místicos de España, creo que Sor Juana Inés de la Cruz fue mística, no le tengo confirmado, pero si es así podría opacar a esos dos fácilmente.","It's just that these examples are mystical poems from Spain, and I think they're mystical, but I don't think so.","Es que esos ejemplos <<<que mencionan>>> son poestas místicos de España, creo que <<<Sor Juana Inés de la Cruz>>> fue mística, <<<no le tengo confirmado, pero si es así podría opacar a esos dos fácilmente>>>.","It's just that these examples are mystical poems from Spain, and I think they're mystical, <<<but I don't think so>>>.",3_Partial_hallucination,3_Partial_omission,wiki,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111110,0000000000000000000001111111111111000000000000000000000000000000000000000000111111111111111111111111100000000000000111111111111111111111111111111111111111111111111111111111111111111111111110,"Es que esos ejemplos que mencionan son poestas místicos de España, creo que Sor Juana Inés de la Cruz fue mística, no le tengo confirmado, pero si es así podría opacar a esos dos fácilmente.","It's just that these examples are mystical poems from Spain, and I think they're mystical, but I don't think so.",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111110,0000000000000000000001111111111111000000000000000000000000000000000000000000111111111111111111111111100000000000000111111111111111111111111111111111111111111111111111111111111111111111111110,perturbed,spa_Latn_eng_Latn,biased,1.1067522764205933,-0.5995217,-0.4035242,1.4893261294013198,1.6662710309028623,-0.5919686,-0.7641072,-0.0006940711,-0.40225226,-2.7248366,1.10675311088562
3570,spa_Latn,eng_Latn,"Otros científicos sostienen que son pocas las probabilidades de que algún dinosaurio se alimentara con estas plantas, dado que son altamente venenosas; no obstante, en la actualidad, el perezoso y otras especies, como el loro (que descienden de los dinosaurios), pueden ingerir hojas o frutos venenosos.","Other scientists argue that it's unlikely that any dinosaur would eat these plants, but now it's up to us to figure out what to do with them and how to get them to eat them, and what not to do about them.","Otros científicos sostienen que son pocas las probabilidades de que algún dinosaurio se alimentara con estas plantas, <<<dado que son altamente venenosas>>>; no obstante, en la actualidad, <<<el perezoso y otras especies, como el loro (que descienden de los dinosaurios), pueden>>> ingerir <<<hojas o frutos venenosos>>>.","Other scientists argue that it's unlikely that any dinosaur would eat these plants, but now <<<it's up to us to figure out what to do with them and how to get them to>>> eat <<<them, and what not to do about them>>>.",3_Partial_hallucination,3_Partial_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111100000111111111111111111111111111111111110,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000001111111111111111111111110,"Otros científicos sostienen que son pocas las probabilidades de que algún dinosaurio se alimentara con estas plantas, dado que son altamente venenosas; no obstante, en la actualidad, el perezoso y otras especies, como el loro (que descienden de los dinosaurios), pueden ingerir hojas o frutos venenosos.","Other scientists argue that it's unlikely that any dinosaur would eat these plants, but now it's up to us to figure out what to do with them and how to get them to eat them, and what not to do about them.",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111100000111111111111111111111111111111111110,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000001111111111111111111111110,perturbed,spa_Latn_eng_Latn,worst,1.4432371854782104,-0.5109965,-0.3537668,1.1145077757389907,1.4023888111114502,-0.6938604,-0.7444471,-6.34615e-08,-0.39771703,-2.8934813,1.4432368278503418
3571,spa_Latn,eng_Latn,"Tampoco se requiere que obtenga un número local del lugar en donde vive; puede recurrir a una conexión a Internet por satélite en las zonas salvajes de Chicken, en Alaska, y elegir un número que señale que usted se localiza en la soleada Arizona.","You don't have to get a local phone number, you can get a satellite phone number in the wilderness of Chickamauga, Alaska, and you can pick a phone number that says you're in the sunshine.","Tampoco se requiere que obtenga un número local <<<del lugar en donde vive>>>; puede recurrir a una <<<conexión a Internet>>> por satélite en las zonas salvajes de Chicken, en Alaska, y elegir un número que señale que usted se localiza en la soleada <<<Arizona>>>.","You don't have to get a local <<<phone>>> number, you can get a satellite <<<phone number>>> in the wilderness of Chickamauga, Alaska, and you can pick a <<<phone>>> number that says you're in the sunshine.",3_Partial_hallucination,3_Partial_omission,flores,00000000000000000000000000000011111000000000000000000000000000000000111111111111000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000111111111111111111111110000000000000000000000011111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110,"Tampoco se requiere que obtenga un número local del lugar en donde vive; puede recurrir a una conexión a Internet por satélite en las zonas salvajes de Chicken, en Alaska, y elegir un número que señale que usted se localiza en la soleada Arizona.","You don't have to get a local phone number, you can get a satellite phone number in the wilderness of Chickamauga, Alaska, and you can pick a phone number that says you're in the sunshine.",00000000000000000000000000000011111000000000000000000000000000000000111111111111000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000111111111111111111111110000000000000000000000011111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110,perturbed,spa_Latn_eng_Latn,biased,1.3408572673797607,-0.62931746,-0.5094476,0.4913690260385241,1.179037645459175,-0.7031826,-0.87558824,-0.9946927,-0.626437,-3.2358322,1.3408637046813965
3572,spa_Latn,eng_Latn,"Hola, Gracias por echarme una mano con el artículo de Federico II el Grande.","Hi, thanks for helping me with the article by Frederick II the Great.","Hola, Gracias por echarme una mano con el artículo de Federico II el Grande.","Hi, thanks for helping me with the article by Frederick II the Great.",1_No_hallucination,1_No_omission,wiki,000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000,"Hola, Gracias por echarme una mano con el artículo de Federico II el Grande.","Hi, thanks for helping me with the article by Frederick II the Great.",000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,biased,0.4436483383178711,-0.6943299,-0.6212426,0.1782442206474473,0.7093467712402344,-0.9233227,-0.7683468,-0.9983942,-0.874089,-4.44044,0.640383780002594
3573,spa_Latn,eng_Latn,"Johnson está en la segunda posición con 2243 puntos, siete puntos abajo.",Johnson is in second place with 224 points.,"Johnson está en la segunda posición con 2243 puntos, <<<siete puntos abajo>>>.",Johnson is in second place with 224 points.,1_No_hallucination,3_Partial_omission,flores,0000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000001111111111111111110,"Johnson está en la segunda posición con 2243 puntos, siete puntos abajo.",Johnson is in second place with 224 points.,0000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000001111111111111111110,perturbed,spa_Latn_eng_Latn,worst,1.720688819885254,-0.7667079,-0.5412056,0.1083546014658412,0.4827691316604614,-0.8544308,-0.8598575,-0.03594228,-0.68114805,-3.7065058,1.7206867933273315
3574,spa_Latn,eng_Latn,La prensa local informó que una patrulla de bomberos del aeropuerto volcó mientras prestaba servicio.,The local press reported that an airport fire patrol overturned while it was serving.,La prensa local informó que una patrulla de bomberos del aeropuerto volcó mientras prestaba servicio.,The local press reported that an airport fire patrol overturned while it was serving.,1_No_hallucination,1_No_omission,flores,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,La prensa local informó que una patrulla de bomberos del aeropuerto volcó mientras prestaba servicio.,The local press reported that an airport fire patrol overturned while it was serving.,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,worst,0.5965014696121216,-0.6460715,-0.5383929,0.1483910077602179,1.328439176082611,-0.9094045,-0.92649066,-0.997592,-0.905038,-4.4249353,0.5965100526809692
3575,spa_Latn,eng_Latn,"No es que no esté de acuerdo con el que tú ponías, pero el de promocional lleva ya casi un mes y el único movimiento que ha habido en el artículo han sido borrados injustificados del aviso","It's not that I don't agree with what you're saying, it's that it's been a long time coming.","No es que no esté de acuerdo con el que tú ponías, <<<pero el de promocional lleva ya casi un mes y el único movimiento que ha habido en el artículo han sido borrados injustificados del aviso>>>","It's not that I don't agree with what you're saying, <<<it's that it's been a long time coming>>>.",3_Partial_hallucination,3_Partial_omission,wiki,00000000000000000000000000000000000000000000000000000111111111111111111111111111111111111110,00000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,"No es que no esté de acuerdo con el que tú ponías, pero el de promocional lleva ya casi un mes y el único movimiento que ha habido en el artículo han sido borrados injustificados del aviso","It's not that I don't agree with what you're saying, it's that it's been a long time coming.",00000000000000000000000000000000000000000000000000000111111111111111111111111111111111111110,00000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,perturbed,spa_Latn_eng_Latn,biased,1.0688105821609497,-0.5802369,-0.3868246,0.7741654612363534,1.6449710130691528,-0.4579314,-0.6569954,-0.0006799982,-0.2546084,-2.312517,1.0688107013702393
3576,spa_Latn,eng_Latn,"En efecto, no existe solo una cosa que sea bueno aprender. El aprendizaje se produce a través de la interacción entre el conocimiento presentado y quien lo incorpora.","In fact, there is no such thing as a ""good"" learning curve, but it's a ""bad"" one.","En efecto, no existe <<<solo>>> una cosa que sea bueno aprender. <<<El aprendizaje se produce a través de la interacción entre el conocimiento presentado y quien lo incorpora>>>.","In fact, there is no such thing as a ""good"" learning <<<curve, but it's a ""bad"" one>>>.",3_Partial_hallucination,3_Partial_omission,flores,000000000000000000000000000000000000000000000000000001111111111111111111111111110,0000000000000000000001111000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,"En efecto, no existe solo una cosa que sea bueno aprender. El aprendizaje se produce a través de la interacción entre el conocimiento presentado y quien lo incorpora.","In fact, there is no such thing as a ""good"" learning curve, but it's a ""bad"" one.",000000000000000000000000000000000000000000000000000001111111111111111111111111110,0000000000000000000001111000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,perturbed,spa_Latn_eng_Latn,biased,1.546290397644043,-0.51585644,-0.40431994,0.5132484245241461,1.290099412202835,-0.43574172,-0.65367025,-0.0025738592,-0.26258376,-2.3841305,1.546294927597046
3577,spa_Latn,eng_Latn,"Pese a que existe la posibilidad de que escuche el término de la boca de los groenlandeses, quienes vienen de otros países deben evitar usarla.","Although there is a possibility of hearing the term from the mouths of Greenlanders, those from other countries should avoid using it.","Pese a que existe la posibilidad de que escuche el término de la boca de los groenlandeses, quienes vienen de otros países deben evitar usarla.","Although there is a possibility of hearing the term from the mouths of Greenlanders, those from other countries should avoid using it.",1_No_hallucination,1_No_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"Pese a que existe la posibilidad de que escuche el término de la boca de los groenlandeses, quienes vienen de otros países deben evitar usarla.","Although there is a possibility of hearing the term from the mouths of Greenlanders, those from other countries should avoid using it.",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,worst,0.5420031547546387,-0.6604562,-0.51765484,0.4101528940967875,0.8545349538326263,-0.9100644,-0.9019102,-0.99945146,-0.92649007,-4.658805,0.5420066714286804
3578,spa_Latn,eng_Latn,"Debido a lo bajo que se encuentra Black Beauty, fue difícil para la policía de Nueva Zelanda determinar con sus radares de velocidad cuán rápido iba el Sr. Reid y en el único momento en el que pudieron medir su tiempo fue cuando desaceleró a 160 km/h.","Because of Black Beauty, it was difficult for the police in New Zealand to determine how fast Mr. Reid was traveling, and the only time they were able to measure his time was when he was slowing down.","Debido a <<<lo bajo que se encuentra>>> Black Beauty, fue difícil para la policía de Nueva Zelanda determinar <<<con sus radares de velocidad>>> cuán rápido iba el Sr. Reid y en el único momento en el que pudieron medir su tiempo fue cuando desaceleró <<<a 160 km/h>>>.","Because of Black Beauty, it was difficult for the police in New Zealand to determine how fast Mr. Reid was traveling, and the only time they were able to measure his time was when he was slowing down.",1_No_hallucination,3_Partial_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110,"Debido a lo bajo que se encuentra Black Beauty, fue difícil para la policía de Nueva Zelanda determinar con sus radares de velocidad cuán rápido iba el Sr. Reid y en el único momento en el que pudieron medir su tiempo fue cuando desaceleró a 160 km/h.","Because of Black Beauty, it was difficult for the police in New Zealand to determine how fast Mr. Reid was traveling, and the only time they were able to measure his time was when he was slowing down.",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110,perturbed,spa_Latn_eng_Latn,uniform,0.8746041059494019,-0.6981133,-0.5292149,1.164794238810655,0.9975769333541392,-0.7927133,-0.8789612,-0.5126894,-0.7653465,-3.6903267,0.8746029734611511
3579,spa_Latn,eng_Latn,ALQAEDA GENTE MUY MALA.,The people are very bad.,<<<ALQAEDA>>> GENTE MUY MALA.,<<<The>>> people are very bad.,2_Small_hallucination,2_Small_omission,wiki,111000000000000000000000,11111110000000000000000,ALQAEDA GENTE MUY MALA.,The people are very bad.,111000000000000000000000,11111110000000000000000,natural,spa_Latn_eng_Latn,worst,0.9588186144828796,-0.6275848,-0.3862061,0.4634244824191434,1.3880472481250763,-0.47047344,-0.07162791,-0.007917478,-0.6283291,-3.3247333,1.3822985887527466
3580,spa_Latn,eng_Latn,Pompilio Zigrino Pompilio,This is a list of the official languages of the European Union.,<<<Pompilio Zigrino Pompilio>>>,<<<This is a list of the official languages of the European Union>>>.,4_Full_hallucination,4_Full_omission,wiki,111111111111111111111111111111111111111111111111111111111111110,1111111111111111111111111,Pompilio Zigrino Pompilio,This is a list of the official languages of the European Union.,111111111111111111111111111111111111111111111111111111111111110,1111111111111111111111111,natural,spa_Latn_eng_Latn,worst,1.4025782346725464,-0.3790207,-0.51684654,0.0979994038732782,1.372716784477234,0.018338034,-0.39324698,-0.0016954996,-0.08382003,-2.2212005,2.0239176750183105
3581,spa_Latn,eng_Latn,Lo insultante es que le digas a tu interlocutor (o sea a mí) que entendés que ponga energía en la discusión porque tiene el cerebro lavado.,The insulting thing is that you tell your interlocutor (i.e. me) that you understand that he should put energy into the discussion because he's brainwashed.,Lo insultante es que le digas a tu interlocutor (o sea a mí) que entendés que ponga energía en la discusión porque tiene el cerebro lavado.,The insulting thing is that you tell your interlocutor (i.e. me) that you understand that he should put energy into the discussion because he's brainwashed.,1_No_hallucination,1_No_omission,wiki,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Lo insultante es que le digas a tu interlocutor (o sea a mí) que entendés que ponga energía en la discusión porque tiene el cerebro lavado.,The insulting thing is that you tell your interlocutor (i.e. me) that you understand that he should put energy into the discussion because he's brainwashed.,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,biased,0.4280068874359131,-0.57308024,-0.61716336,0.2410068735523879,1.276197910308838,-0.89213085,-0.93318754,-0.99905056,-0.89960504,-4.2701817,0.6176941990852356
3582,spa_Latn,eng_Latn,"Las avalanchas no son algo anormal; las pendientes pronunciadas únicamente resisten cierta cantidad de nieve, por lo que el exceso caerá en forma de aludes.","The avalanches are not unusual; the steep slopes only withstand a certain amount of snow, so the excess will fall in the form of alluvions.","Las avalanchas no son algo anormal; las pendientes pronunciadas únicamente resisten cierta cantidad de nieve, por lo que el exceso caerá en forma de aludes.","The avalanches are not unusual; the steep slopes only withstand a certain amount of snow, so the excess will fall in the form of alluvions.",1_No_hallucination,1_No_omission,flores,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"Las avalanchas no son algo anormal; las pendientes pronunciadas únicamente resisten cierta cantidad de nieve, por lo que el exceso caerá en forma de aludes.","The avalanches are not unusual; the steep slopes only withstand a certain amount of snow, so the excess will fall in the form of alluvions.",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,biased,0.4360477030277252,-0.6168545,-0.60180926,0.2321999881553592,0.6815603077411652,-0.90434974,-0.9424461,-0.999225,-0.8813852,-4.526949,0.4360729157924652
3583,spa_Latn,eng_Latn,"Presidentes de la Generalitat nacidos en Andalucía: Luis de Tena, Guadix (Granada) Alfonso de Sotomayor, Carmona (Sevilla).",President of the General Assembly of the United States of America (U.S.A.) who was born in Andalusia.,"Presidentes de la Generalitat nacidos en Andalucía: <<<Luis de Tena, Guadix (Granada) Alfonso de Sotomayor, Carmona (Sevilla)>>>.",President of the General <<<Assembly of the United States of America (U.S.A.)>>> who was born in Andalusia.,3_Partial_hallucination,3_Partial_omission,wiki,00000000000000000000000001111111111111111111111111111111111111111111111111000000000000000000000000000,000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111110,"Presidentes de la Generalitat nacidos en Andalucía: Luis de Tena, Guadix (Granada) Alfonso de Sotomayor, Carmona (Sevilla).",President of the General Assembly of the United States of America (U.S.A.) who was born in Andalusia.,00000000000000000000000001111111111111111111111111111111111111111111111111000000000000000000000000000,000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111110,perturbed,spa_Latn_eng_Latn,worst,1.3493998050689695,-0.520362,-0.36425346,2.2249985042466696,1.578185498714447,-0.43449995,-0.27126202,-0.00016854136,-0.30528033,-2.4097722,1.3494062423706057
3584,spa_Latn,eng_Latn,Instintos asesinos : «Daría todo lo que fuese por machacarle la cabeza como a una nuez a ese cerdo con patas llamado bibliotecario Drini »,I'd give it all away if I'd just cut off the head like a nut for a pig named Dr. Dre.,<<<Instintos asesinos>>> : «Daría todo lo que fuese por machacarle la cabeza como a una nuez a ese cerdo <<<con patas>>> llamado bibliotecario Drini »,I'd give it all away if I'd just cut off the head like a nut for a pig named Dr. Dre.,1_No_hallucination,3_Partial_omission,wiki,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000,111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111000000000000000000000000000000,Instintos asesinos : «Daría todo lo que fuese por machacarle la cabeza como a una nuez a ese cerdo con patas llamado bibliotecario Drini »,I'd give it all away if I'd just cut off the head like a nut for a pig named Dr. Dre.,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000,111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111000000000000000000000000000000,perturbed,spa_Latn_eng_Latn,worst,1.9764519929885864,-0.64770067,-0.42689362,0.936050347302666,1.7431291341781616,-0.6196219,-0.7437235,-0.11684475,-0.4961437,-2.8895528,1.976453304290772
3585,spa_Latn,eng_Latn,"Desde ya, un corredor de la media milla de primera categoría, que puede superar los dos minutos, debe tener un buen nivel de velocidad, pero debe cultivar la resistencia a toda costa.","From now on, a first-class half-mile runner, who can exceed two minutes, must have a good level of speed, but must cultivate endurance at all costs.","Desde ya, un corredor de la media milla de primera categoría, que puede superar los dos minutos, debe tener un buen nivel de velocidad, pero debe cultivar la resistencia a toda costa.","From now on, a first-class half-mile runner, who can exceed two minutes, must have a good level of speed, but must cultivate endurance at all costs.",1_No_hallucination,1_No_omission,flores,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"Desde ya, un corredor de la media milla de primera categoría, que puede superar los dos minutos, debe tener un buen nivel de velocidad, pero debe cultivar la resistencia a toda costa.","From now on, a first-class half-mile runner, who can exceed two minutes, must have a good level of speed, but must cultivate endurance at all costs.",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,biased,0.3415191173553467,-0.6471289,-0.6170298,0.1902163371873645,0.6620511412620544,-0.8507571,-0.94544756,-0.99946195,-0.8917345,-4.36393,0.3415233194828033
3586,spa_Latn,eng_Latn,"están locos o que, el almuerzo no es la comida principal, si no la comida que está a mitad entre el desayuno y la comida","Are you crazy or what, lunch isn't the main meal, if not the meal that's halfway between breakfast and dinner?","están locos o que, el almuerzo no es la comida principal, si no la comida que está a mitad entre el desayuno y la comida","Are you crazy or what, lunch isn't the main meal, if not the meal that's halfway between breakfast and dinner?",1_No_hallucination,1_No_omission,wiki,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"están locos o que, el almuerzo no es la comida principal, si no la comida que está a mitad entre el desayuno y la comida","Are you crazy or what, lunch isn't the main meal, if not the meal that's halfway between breakfast and dinner?",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,uniform,0.5417261719703674,-0.6414307,-0.5497977,0.2318107979695861,0.981060229241848,-0.85466176,-0.9186702,-0.98951507,-0.8666062,-4.3032293,0.7814894318580627
3587,spa_Latn,eng_Latn,No se menciona El Libro de Mormón para nada...,The Book of Mormon is not mentioned at all...,No se menciona El Libro de Mormón para nada...,The Book of Mormon is not mentioned at all...,1_No_hallucination,1_No_omission,wiki,000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000,No se menciona El Libro de Mormón para nada...,The Book of Mormon is not mentioned at all...,000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,uniform,0.4250942468643188,-0.7009683,-0.5607746,0.080379993545094,0.6051982045173645,-0.8948687,-0.81276107,-0.9986445,-0.82969105,-4.152485,0.6139723062515259
3588,spa_Latn,eng_Latn,Bajo el mando de Deng Xiaoping se introdujeron las primeras reformas económicas.,"Under the leadership of Deng Xiaoping, the first economic reforms took place.",Bajo el mando de Deng Xiaoping se introdujeron las primeras reformas económicas.,"Under the leadership of Deng Xiaoping, the first economic reforms took place.",1_No_hallucination,1_No_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,Bajo el mando de Deng Xiaoping se introdujeron las primeras reformas económicas.,"Under the leadership of Deng Xiaoping, the first economic reforms took place.",00000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,perturbed,spa_Latn_eng_Latn,uniform,0.561111330986023,-0.67886996,-0.6109829,0.2876894205465937,0.3714911937713623,-0.93491393,-0.9091233,-0.99927217,-0.887988,-4.9939823,0.5611171722412109
3589,spa_Latn,eng_Latn,"El bulo lo metes tú, ya que desde hace mucho tiempo, el chamorro es considerado por una parte de los lingüistas un español-austronesio","You've got to get the ball rolling, because you've got a lot to do with it.","<<<El bulo lo metes tú, ya que desde hace mucho tiempo, el chamorro es considerado por una parte de los lingüistas un español-austronesio>>>","<<<You've got to get the ball rolling, because you've got a lot to do with it>>>.",4_Full_hallucination,4_Full_omission,wiki,111111111111111111111111111111111111111111111111111111111111111111111111110,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,"El bulo lo metes tú, ya que desde hace mucho tiempo, el chamorro es considerado por una parte de los lingüistas un español-austronesio","You've got to get the ball rolling, because you've got a lot to do with it.",111111111111111111111111111111111111111111111111111111111111111111111111110,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,perturbed,spa_Latn_eng_Latn,biased,1.686446189880371,-0.55137193,-0.3627447,2.9822739185227087,1.6064419150352478,-0.31949157,-0.5326172,-4.3994493e-07,-0.07444311,-2.0370464,1.6864478588104248
