src_lang,tgt_lang,src_text,mt_text,hall_spans,class_hall,src_text_normalized,mt_text_normalized,direction,score_comet_qe,score_labse,score_laser,score_xnli,prediction,prediction_class
spa_Latn,eng_Latn,"El bulo lo metes tú, ya que desde hace mucho tiempo, el chamorro es considerado por una parte de los lingüistas un español-austronesio","You've got to get the ball rolling, because you've got a lot to do with it.","<<<You've got to get the ball rolling, because you've got a lot to do with it>>>.",4_Full_hallucination,"El bulo lo metes tú, ya que desde hace mucho tiempo, el chamorro es considerado por una parte de los lingüistas un español-austronesio","You've got to get the ball rolling, because you've got a lot to do with it.",spa_Latn_eng_Latn,1.6064419150352478,-0.31949157,-0.5326172,-4.3994493e-07,Source sentence:,"El bulo lo metes tú, ya que desde hace mucho tiempo, el chamorro es considerado por una parte de los lingüistas un español-austronesio"
spa_Latn,eng_Latn,Quien te crees que sos para juzgar lo relevante para una organizacion internacional como,Who do you think you are to judge what's relevant to an international organization like,Who do you think you are to judge what's relevant to an international organization like,1_No_hallucination,Quien te crees que sos para juzgar lo relevante para una organizacion internacional como,Who do you think you are to judge what's relevant to an international organization like,spa_Latn_eng_Latn,1.1742207556962967,-0.9352336,-0.90694165,-0.9990822,1. Quién te crees que sos para juzgar lo relevante para una organizacion internacional como,
spa_Latn,eng_Latn,"Para obtener asesoramiento o autorizaciones y realizar reclamos, deben exhibir el correo electrónico de la aseguradora y sus números de teléfono internacionales.","To obtain advice or authorization and to make claims, you must display the insurer's e-mail address and international telephone numbers.","To obtain advice or authorization and to make claims, you must display the insurer's e-mail address and international telephone numbers.",1_No_hallucination,"Para obtener asesoramiento o autorizaciones y realizar reclamos, deben exhibir el correo electrónico de la aseguradora y sus números de teléfono internacionales.","To obtain advice or authorization and to make claims, you must display the insurer's e-mail address and international telephone numbers.",spa_Latn_eng_Latn,0.4945228099822998,-0.91935456,-0.93805933,-0.99925625,The target sentence contains hallucinations according to the criteria provided:,
spa_Latn,eng_Latn,Ni la Real Académica de la Lengua ni alguna institución histórica avala este concepto ni esta definición.,Neither the Royal Academy nor any other historical institution supports this concept.,Neither the Royal Academy nor any other historical institution supports this concept.,1_No_hallucination,Ni la Real Académica de la Lengua ni alguna institución histórica avala este concepto ni esta definición.,Neither the Royal Academy nor any other historical institution supports this concept.,spa_Latn_eng_Latn,0.6446895003318787,-0.8377029,-0.8777744,-0.99271566,"The target sentence, with hallucinated words or phrases marked using  <<<  >>>.",
spa_Latn,eng_Latn,La cantidad de hablantes nativos será diferente según se computen o no dialectos que estén muy relacionados entre sí.,The number of native speakers will vary depending on whether or not dialects are closely related to each other.,The number of native speakers will vary depending on whether or not dialects are closely related to each other.,1_No_hallucination,La cantidad de hablantes nativos será diferente según se computen o no dialectos que estén muy relacionados entre sí.,The number of native speakers will vary depending on whether or not dialects are closely related to each other.,spa_Latn_eng_Latn,0.7110415697097778,-0.866024,-0.89859486,-0.99946696,"The target sentence is missing the word ""language"" in both the source and target sentences.",
spa_Latn,eng_Latn,"Muy felices fiestas también para ti y los tuyos, Enrique",Happy birthday to you and your family.,Happy birthday to you and your family.,1_No_hallucination,"Muy felices fiestas también para ti y los tuyos, Enrique",Happy birthday to you and your family.,spa_Latn_eng_Latn,0.7383868396282196,-0.64006066,-0.58831286,-0.00023446522,The target sentence contains no hallucinations.,
spa_Latn,eng_Latn,"El Sol no tiene una corteza como la Tierra, sobre la que uno pueda pararse. Está compuesto en su totalidad por gases, fuego y plasma.","The Sun does not have a crust like the Earth, and it is composed entirely of gas, fire, and plasma.","The Sun does not have a crust like the Earth, and it is composed entirely of gas, fire, and plasma.",1_No_hallucination,"El Sol no tiene una corteza como la Tierra, sobre la que uno pueda pararse. Está compuesto en su totalidad por gases, fuego y plasma.","The Sun does not have a crust like the Earth, and it is composed entirely of gas, fire, and plasma.",spa_Latn_eng_Latn,0.6204259097576141,-0.9159681,-0.4688833,-0.99934447,Output:,"The Sun does not have a crust like the Earth, and it is composed entirely of gas, fire, and plasma."
spa_Latn,eng_Latn,"No sé si ayudará o no, pero por lo que se valga....","I don't know if it's going to help, but for what it's worth.","I don't know if it's going to help, but for what it's worth.",1_No_hallucination,"No sé si ayudará o no, pero por lo que se valga....","I don't know if it's going to help, but for what it's worth.",spa_Latn_eng_Latn,0.978984709829092,-0.8845515,-0.84167707,-0.99903643,Output:,
spa_Latn,eng_Latn,"Hay otros ejemplos de títulos de libros y películas con palabras despectivas y malsonantes, como Dos fumaos muy colgaos y Dos tontos muy tontos.","There are other examples of books and movies that contain words that make you feel bad, such as ""Two Very Hungry"" and ""Three Very Hungry Fools"".","There are other examples of books and movies that contain words that make you feel bad, such as ""Two Very <<<Hungry>>>"" and ""Three Very <<<Hungry>>> Fools"".",2_Small_hallucination,"Hay otros ejemplos de títulos de libros y películas con palabras despectivas y malsonantes, como Dos fumaos muy colgaos y Dos tontos muy tontos.","There are other examples of books and movies that contain words that make you feel bad, such as ""Two Very Hungry"" and ""Three Very Hungry Fools"".",spa_Latn_eng_Latn,1.2566660940647123,-0.7898023,-0.78558743,-0.08429453,"The target sentence is ""There are other examples of books and movies that contain words that make you feel bad, such as  ""Two VeryHungry"" and  ""Three VeryHungry Fools""."".",
spa_Latn,eng_Latn,Miguel Etchecolatz fue beneficiado anoche a la prisión domiciliaria.,Miguel Etchecolatz was given the benefit of the doubt.,Miguel Etchecolatz was given the benefit <<<of the doubt>>>.,3_Partial_hallucination,Miguel Etchecolatz fue beneficiado anoche a la prisión domiciliaria.,Miguel Etchecolatz was given the benefit of the doubt.,spa_Latn_eng_Latn,1.2536121308803558,-0.73039466,-0.84369445,-9.826327e-05,"The target sentence, with hallucinated words marked using  <<<  >>>. The output is as follows:",
spa_Latn,eng_Latn,Aristarco de,"It's not just me, it's you.","<<<It's not just me, it's you>>>,",4_Full_hallucination,Aristarco de,"It's not just me, it's you.",spa_Latn_eng_Latn,1.971630871295929,-0.051835276,-0.33745527,-0.1626054,Output:,"If you want to learn how to throw a  <<< buffalo >>>  and get it back into your hand, make sure you have one that' s suitable for the return."
spa_Latn,eng_Latn,"«Espero poder volver a mis funciones el lunes», manifestó Arias en un comunicado.","""I hope to return to my duties on Monday"", Arias said in a statement.","""I hope to return to my duties on Monday"", Arias said in a statement.",1_No_hallucination,"«Espero poder volver a mis funciones el lunes», manifestó Arias en un comunicado.","""I hope to return to my duties on Monday"", Arias said in a statement.",spa_Latn_eng_Latn,0.4624150395393371,-0.9535756,-0.7443027,-0.99939495,The target sentence includes no hallucinations.,
spa_Latn,eng_Latn,La Guerra de Sucesión de España fue la primera cuyo objeto principal fue el equilibrio de poder.,The War of Spanish Succession was the first of its kind.,The War of Spanish Succession was the first <<<of its kind>>>.,3_Partial_hallucination,La Guerra de Sucesión de España fue la primera cuyo objeto principal fue el equilibrio de poder.,The War of Spanish Succession was the first of its kind.,spa_Latn_eng_Latn,1.1370296776294708,-0.69355524,-0.66248703,-0.00040132002,"1. Target translation: If you want to learn how to throw a buffalo and get it back into your hand, make sure you have one that' s suitable for the return. 2. hallucination classification label: 2_Small_hallucination",
spa_Latn,eng_Latn,La comunicación asincrónica fomenta el tomarse un tiempo para reflexionar y reaccionar frente a otros.,"As a result of this, we are encouraged to take time to reflect on others.","<<<As a result of this>>>, we are encouraged to take time to reflect on others.",3_Partial_hallucination,La comunicación asincrónica fomenta el tomarse un tiempo para reflexionar y reaccionar frente a otros.,"As a result of this, we are encouraged to take time to reflect on others.",spa_Latn_eng_Latn,0.9766257926821708,-0.5371695,-0.7107213,-0.10790389,Here's the target sentence and the hallucination classification label:,```markdown
spa_Latn,eng_Latn,"Con frecuencia, es preciso comprar un número global por separado que permita que lo llamen desde teléfonos PSTN. De dónde proviene ese número marca la diferencia para quienes lo llaman.","Often, you have to buy a separate global number that allows you to call from PSTN phones.","Often, you have to buy a separate global number that allows you to call from PSTN phones.",1_No_hallucination,"Con frecuencia, es preciso comprar un número global por separado que permita que lo llamen desde teléfonos PSTN. De dónde proviene ese número marca la diferencia para quienes lo llaman.","Often, you have to buy a separate global number that allows you to call from PSTN phones.",spa_Latn_eng_Latn,0.7699586451053619,-0.8362468,-0.7555314,-0.0007110183,2_Small_hallucination,
spa_Latn,eng_Latn,MetroRail cuenta con dos tipos de ferrocarriles suburbanos en Ciudad del Cabo y zonas aledañas: MetroPlus (también conocido como Primera Clase) y Metro (denominado Tercera Clase).,MetroRail has two types of suburban railways in Cape Town and surrounding areas: MetroPlus (also known as First Class) and Metro (called Third Class).,MetroRail has two types of suburban railways in Cape Town and surrounding areas: MetroPlus (also known as First Class) and Metro (called Third Class).,1_No_hallucination,MetroRail cuenta con dos tipos de ferrocarriles suburbanos en Ciudad del Cabo y zonas aledañas: MetroPlus (también conocido como Primera Clase) y Metro (denominado Tercera Clase).,MetroRail has two types of suburban railways in Cape Town and surrounding areas: MetroPlus (also known as First Class) and Metro (called Third Class).,spa_Latn_eng_Latn,0.5188562572002411,-0.96162945,-0.93842494,-0.999298,"1. Target translation: MetroRail tiene dos tipos de ferrocarriles suburbanos en la ciudad del Cabo y zonas aledañas como MetroPlus (también conocido como Clase Primera)) y Metro (denominado Clase Tercera)). Output format: 1. Target sentence: MetroRail cuenta con dos tipos de ferrocarriles suburbanos en la ciudad del Cabo y zonas aledañas como MetroPlus (también conocido como Clase Primera)), y Metro (denominado Clase Tercera)). Output format:",
spa_Latn,eng_Latn,"Así es, hace un rato lo estoy revisando y realizando la tabla correspondiente para añadirla.","That's right, I've been reviewing it for a while and doing the corresponding table to add it.","That's right, I've been reviewing it for a while and doing the corresponding table to add it.",1_No_hallucination,"Así es, hace un rato lo estoy revisando y realizando la tabla correspondiente para añadirla.","That's right, I've been reviewing it for a while and doing the corresponding table to add it.",spa_Latn_eng_Latn,1.048525396734476,-0.8892177,-0.8589787,-0.9995089,The target sentence is:,
spa_Latn,eng_Latn,El periódico británico The Guardian señaló que Deutsche Bank tenía el control de cerca de la tercera parte de las 1200 compañías fantasma que se usaron para llevar esto a cabo.,The British newspaper The Guardian noted that Deutsche Bank controlled about one-third of the world's ghostly companies.,The British newspaper The Guardian noted that Deutsche Bank controlled about one-third of the <<<world's>>> ghostly companies.,2_Small_hallucination,El periódico británico The Guardian señaló que Deutsche Bank tenía el control de cerca de la tercera parte de las 1200 compañías fantasma que se usaron para llevar esto a cabo.,The British newspaper The Guardian noted that Deutsche Bank controlled about one-third of the world's ghostly companies.,spa_Latn_eng_Latn,0.8281394690275192,-0.841879,-0.86126894,-0.0017102185,"The target sentence is: ""El periódico británico The Guardian señaló que Deutsche Bank tenía el control de cerca de la tercera parte de las 1200 compañías fantasma que se usaron para llevar esto a cabo.""",There are no hallucinations present in the target sentence.
spa_Latn,eng_Latn,"Te lo dije en tu sección de discusión, deja de ser Mala Leche con mi persona, no te metas en los artículos que yo haya creado y reconoce que trabajas para el binominalismo y eres bien descarado para finalizar con Saludos .ROCKAN9OL","I told you in your discussion section, stop being Bad Milk with me personally, don't get involved in the articles I've created and admit that you work for binominalism and you're pretty shy to end up with Greetings.","I told you in your discussion section, stop being Bad Milk with me personally, don't get involved in the articles I've created and admit that you work for binominalism and you're pretty shy to end up with Greetings.",1_No_hallucination,"Te lo dije en tu sección de discusión, deja de ser Mala Leche con mi persona, no te metas en los artículos que yo haya creado y reconoce que trabajas para el binominalismo y eres bien descarado para finalizar con Saludos .ROCKAN9OL","I told you in your discussion section, stop being Bad Milk with me personally, don't get involved in the articles I've created and admit that you work for binominalism and you're pretty shy to end up with Greetings.",spa_Latn_eng_Latn,1.5353776812553406,-0.85549414,-0.9239156,-0.9989242,Here is the target sentence with hallucinations marked using <<< >>>.,
spa_Latn,eng_Latn,"De vez en cuando, se llevan a cabo excursiones aéreas especializadas que se adentran para practicar montañismo o dirigirse hasta el Polo, en donde hay una base grande.","Occasionally, specialized aerial excursions are carried out to practice mountaineering or head to the Pole, where there is a large base.","Occasionally, specialized aerial excursions are carried out to practice mountaineering or head to the Pole, where there is a large base.",1_No_hallucination,"De vez en cuando, se llevan a cabo excursiones aéreas especializadas que se adentran para practicar montañismo o dirigirse hasta el Polo, en donde hay una base grande.","Occasionally, specialized aerial excursions are carried out to practice mountaineering or head to the Pole, where there is a large base.",spa_Latn_eng_Latn,1.0045538432896135,-0.91507477,-0.90439117,-0.9994764,"The target sentence, with hallucinated words marked using  <<<  >>>. Output format: Return your response in exactly the following format: 1. The target sentence, with hallucinated words marked using <<<  >>>. 2. The hallucination classification label on a new line. **Example:**",```
spa_Latn,eng_Latn,"Por consiguiente, en los establecimientos más exclusivos de este tipo, uno podrá encontrarse con la ropa de cama más lujosa, quizás un cubrecama confeccionado a mano o una cama antigua.","Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.","Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.",1_No_hallucination,"Por consiguiente, en los establecimientos más exclusivos de este tipo, uno podrá encontrarse con la ropa de cama más lujosa, quizás un cubrecama confeccionado a mano o una cama antigua.","Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.",spa_Latn_eng_Latn,0.9594927430152892,-0.9172294,-0.92234313,-0.9993873,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.",
spa_Latn,eng_Latn,"Seamos serios, ¿Carretié es una fuente a tener en cuenta?","Let's face it, Carr is a source of inspiration.","<<<Let's face it>>>, Carr is a source <<<of inspiration>>>.",3_Partial_hallucination,"Seamos serios, ¿Carretié es una fuente a tener en cuenta?","Let's face it, Carr is a source of inspiration.",spa_Latn_eng_Latn,0.9826937951147556,-0.54746234,-0.68390954,-0.19727845,"1. Target translation: Let's face it, Carr is a source of inspiration.",Output: 1_No_hallucination
spa_Latn,eng_Latn,"Sobre El Juego, el problema es que entre el 28 de febrero y el 17 de abril, que yo lo encuentro, la consutla de borrado se estaba manejando de una manera errada.","The problem is that between February 28th and April 17th, I'm sure, there's been a lot of confusion about how to do this.","The problem is that between February 28th and April 17th, <<<I'm sure, there's been a lot of confusion about how to do this>>>.",3_Partial_hallucination,"Sobre El Juego, el problema es que entre el 28 de febrero y el 17 de abril, que yo lo encuentro, la consutla de borrado se estaba manejando de una manera errada.","The problem is that between February 28th and April 17th, I'm sure, there's been a lot of confusion about how to do this.",spa_Latn_eng_Latn,1.307805746793747,-0.7487937,-0.731514,-8.71461e-05,Output:,
spa_Latn,eng_Latn,"De hecho, por favor, agrega a Belaunde en la categoría:genocidas, dio luz en 1980 a los genocidios en ayacucho, ordenando a la marina matar a los campesinos.","In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.","In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.",1_No_hallucination,"De hecho, por favor, agrega a Belaunde en la categoría:genocidas, dio luz en 1980 a los genocidios en ayacucho, ordenando a la marina matar a los campesinos.","In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.",spa_Latn_eng_Latn,1.0541572086513042,-0.8709903,-0.9490315,-0.9991726,"The target sentence is: ""De hecho, por favor, agrega a Belaunde en la categoría:genocidas, dio luz en 1980 a los genocidios en ayacucho, ordenando a la marina matar a los campesinos.""","The hallucination classification label on the new line is: ""2_Small_hallucination"""
spa_Latn,eng_Latn,"En Canadá, los residentes oriundos de Groenlandia se llaman a sí mismos inuit y, en Groenlandia, kalaalleq (plural de kalaallit); es decir, groenlandés.","In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.","In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.",1_No_hallucination,"En Canadá, los residentes oriundos de Groenlandia se llaman a sí mismos inuit y, en Groenlandia, kalaalleq (plural de kalaallit); es decir, groenlandés.","In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.",spa_Latn_eng_Latn,0.7450268268585205,-0.9478978,-0.938936,-0.99540585,"1. If you want to learn how to throw a buffalo and get it back into your hand, make sure you have one that' s suitable for the return.",2. 3_Partial_hallucination
spa_Latn,eng_Latn,"Luxemburgo siempre ha intentado mantenerse como un estado neutral; no obstante, Alemania lo invadió en ambas guerras mundiales.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.",1_No_hallucination,"Luxemburgo siempre ha intentado mantenerse como un estado neutral; no obstante, Alemania lo invadió en ambas guerras mundiales.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.",spa_Latn_eng_Latn,0.485953152179718,-0.7788009,-0.83363605,-0.004814482,"The target sentence is: Luxembourg has always tried to remain neutral, but it has been invaded by Germany.",```python
eng_Latn,spa_Latn,Your passport must be valid for at least 6 months beyond your travel dates. A round/onward trip ticket is needed to prove the length of your stay.,"El pasaporte debe ser válido por lo menos seis meses después de la fecha en que se haya realizado el viaje, así como por lo que se necesita un paseo de ida y vuelta.","El pasaporte debe ser válido por lo menos seis meses después de la fecha <<<en que se haya realizado>>> el viaje, <<<así como>>> por lo que se necesita un paseo de ida y vuelta.",3_Partial_hallucination,Your passport must be valid for at least 6 months beyond your travel dates. A round/onward trip ticket is needed to prove the length of your stay.,"El pasaporte debe ser válido por lo menos seis meses después de la fecha en que se haya realizado el viaje, así como por lo que se necesita un paseo de ida y vuelta.",eng_Latn_spa_Latn,1.3682708740234375,-0.8500047,-0.8128611,-0.8816102,The target sentence includes no hallucinations.,
eng_Latn,spa_Latn,They are listed on the UNESCO World Heritage List.,Se encuentran en la lista del patrimonio mundial de la UNESCO.,Se encuentran en la lista del patrimonio mundial de la UNESCO.,1_No_hallucination,They are listed on the UNESCO World Heritage List.,Se encuentran en la lista del patrimonio mundial de la UNESCO.,eng_Latn_spa_Latn,0.4120984673500061,-0.95083356,-0.55597496,-0.99869174,**exactly**:,
eng_Latn,spa_Latn,"Similarly, a British traveller in Spain may mistake a wave goodbye involving the palm facing the waver (rather than the person being waved at) as a gesture to come back.","De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma de la mano frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.","De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma <<<de la mano>>> frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.",3_Partial_hallucination,"Similarly, a British traveller in Spain may mistake a wave goodbye involving the palm facing the waver (rather than the person being waved at) as a gesture to come back.","De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma de la mano frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.",eng_Latn_spa_Latn,1.282413363456726,-0.8989554,-0.7593665,-0.99917537,Here is the target translation:,```python
eng_Latn,spa_Latn,Each of these nomadic rampages or marches lasts for approximately 17 days.,"Cada una de estas manifestaciones es de unos 17 días de duración, y las de otros 20 días de duración.","Cada una de estas manifestaciones es de unos 17 días de duración, <<<y las de otros 20 días de duración>>>.",3_Partial_hallucination,Each of these nomadic rampages or marches lasts for approximately 17 days.,"Cada una de estas manifestaciones es de unos 17 días de duración, y las de otros 20 días de duración.",eng_Latn_spa_Latn,1.085298776626587,-0.7153729,-0.7228377,-0.00013798087,"1. The target sentence is: ""Each of these nomadic rampages or marches lasts for approximately 17 days."".",
eng_Latn,spa_Latn,:Writing many books does not necessarily make one notable.,El hecho de que haya escrito muchos libros no lo convierte necesariamente en algo notable.,<<<El hecho de>>> que haya escrito muchos libros no lo convierte necesariamente en algo notable.,3_Partial_hallucination,:Writing many books does not necessarily make one notable.,El hecho de que haya escrito muchos libros no lo convierte necesariamente en algo notable.,eng_Latn_spa_Latn,0.6005640029907227,-0.78194726,-0.8566601,-0.99914473,Output:,El hecho de que haya escrito muchos libros no lo convierte necesariamente en algo notable.
eng_Latn,spa_Latn,"I reverted to your last version dated Sikandarji (Talk contribs) (OK, how's this?","He vuelto a la versión anterior de la que se trataba el tema, y he vuelto a ver cómo funcionaba el tema.","He vuelto a la versión anterior <<<de la que se trataba el tema, y he vuelto a ver cómo funcionaba el tema>>>.",3_Partial_hallucination,"I reverted to your last version dated Sikandarji (Talk contribs) (OK, how's this?","He vuelto a la versión anterior de la que se trataba el tema, y he vuelto a ver cómo funcionaba el tema.",eng_Latn_spa_Latn,1.2742067575454712,-0.45386028,-0.5582795,-0.0377953,"The target sentence does not contain any hallucinations. Therefore, the hallucination classification label is 2_Small_hallucination.",
eng_Latn,spa_Latn,The building housed a number of pilgrims who came to visit the holy city at the eve of hajj pilgrimage.,El edificio albergaba a varios peregrinos que venían a visitar la ciudad santa en vísperas de la peregrinación al hajj.,El edificio albergaba a varios peregrinos que venían a visitar la ciudad santa en vísperas de la peregrinación al hajj.,1_No_hallucination,The building housed a number of pilgrims who came to visit the holy city at the eve of hajj pilgrimage.,El edificio albergaba a varios peregrinos que venían a visitar la ciudad santa en vísperas de la peregrinación al hajj.,eng_Latn_spa_Latn,0.4794757962226867,-0.92177653,-0.90951407,-0.99944013,Output:,El edificio albergaba a varios peregrinos que venían a visitar la ciudad santa en vísperas de la peregrinación al hajj.
eng_Latn,spa_Latn,"::::But he wasn't recognised, that's the point.","Pero no fue reconocido, eso es lo que quiero decir con eso. ""","Pero no fue reconocido, eso es lo que quiero decir <<<con eso>>>. """,2_Small_hallucination,"::::But he wasn't recognised, that's the point.","Pero no fue reconocido, eso es lo que quiero decir con eso. """,eng_Latn_spa_Latn,0.9943546168506144,-0.6371844,-0.6852957,-0.9991279,"Output: But he wasn't recognized, that's the point.",2_Small_hallucination
