src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label
spa_Latn,eng_Latn,"El misticismo puede diferenciarse de otros tipos de creencias y cultos religiosos por su énfasis en la experiencia personal directa de un estado único de consciencia, en particular, aquellos de carácter pacífico, sagaz, dichoso o, incluso, eufórico.","Mysticism can be distinguished from other types of religious beliefs and cults by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, wise, happy or even euphoric nature.","Mysticism can be distinguished from other types of religious beliefs and cults by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, wise, happy or even euphoric nature.",1_No_hallucination,"1. El misticismo puede diferenciarse de otros tipos de creencias y cultos religiosos por su énfasis en la experiencia <<<personal>>> directa de un estado único de consciencia, en particular, aquellos de carácter pacífico, sagaz, dichoso o, incluso, eufórico.

2_Small_hallucination",,small_hallucination
spa_Latn,eng_Latn,"Si eres ateo, que coño me importan los aplausos y el cariño de sus amigos, bajo mi punto de vista si eres creyente tambien.","If you're an atheist, what the fuck do I care about your friends' applause and affection, from my point of view if you're a believer too.","If you're an atheist, what the fuck do I care about your friends' applause and affection, from my point of view if you're a believer too.",1_No_hallucination,"1. If you're an atheist, what the fuck do I care about your <<<friends>>> applause and affection, from my point of view if you're a <<<believer>>>
 
2_Small_hallucination","1. If you're an atheist, what the fuck do I care about your <<<friends>>> applause and affection, from my point of view if you're a <<<believer>>>",small_hallucination
spa_Latn,eng_Latn,"En los ferrocarriles nocturnos, el conductor puede recolectar los pasaportes para no interrumpir su descanso.","On a nightly basis, the driver can pick up the passports so as not to disturb them.","On a nightly <<<basis>>>, the driver can pick up the passports so as not to disturb <<<them>>>.",2_Small_hallucination,"1. On a <<<nightly>>> basis, the driver can pick up the <<<passports>>> so as not to disturb them.

2_Small_hallucination","1. On a <<<nightly>>> basis, the driver can pick up the <<<passports>>> so as not to disturb them.",small_hallucination
spa_Latn,eng_Latn,"Si bien Krushev envió, finalmente, tanques con el objetivo de restablecer el orden, al mismo tiempo hizo lugar a algunas de las exigencias de tipo económico y accedió a nombrar al popular Wladyslaw Gomulka como el nuevo primer ministro.","While Krushev eventually sent in tanks to restore order, he did so in a manner consistent with some of the demands of the general public and agreed to the appointment of a new prime minister.","While Krushev eventually sent in tanks to restore order, <<<he did so in a manner consistent with>>> some of the demands of <<<the general public>>> and agreed to the appointment of a new prime minister.",3_Partial_hallucination,"Source sentence: Si bien Krushev envió, finalmente, tanques con el objetivo de restablecer el orden, al mismo tiempo hizo lugar a algunas de las exigencias de tipo económico y accedió a nombrar al popular Wladyslaw Gomulka como el nuevo primer ministro.
Target translation: While Krushev eventually sent in <<<tanks>>> to restore order, he did so in a manner consistent with some of the demands of the general public and agreed to the appointment of a new prime minister.

2_Small_hallucination","Target translation: While Krushev eventually sent in <<<tanks>>> to restore order, he did so in a manner consistent with some of the demands of the general public and agreed to the appointment of a new prime minister.",small_hallucination
spa_Latn,eng_Latn,"Este articulo es realmente una verguenza y se aleja mucho de lo que deberia ser una enciclopedia, mas que una rticulo , parece un folletin de publicidad para esta organizacion, llamo a todos los wikipedistas neutrales a corregir este articulo que me parece de lo mas aberrante y proselitista","This article is really a disgrace and goes a long way from what should be an encyclopedia, rather than an article, it looks like an advertising flyer for this organization, I call on all neutral Wikipedians to correct this article that I find most aberrant and proselytizing","This article is really a disgrace and goes a long way from what should be an encyclopedia, rather than an article, it looks like an advertising flyer for this organization, I call on all neutral Wikipedians to correct this article that I find most aberrant and proselytizing",1_No_hallucination,"Here are the evaluations:

**Example 1:**

Source sentence: Si deseas aprender cómo lanzar un búmeran y que vuelva a su mano, asegúrate de contar con uno que sea adecuado para el regreso.

Target translation: If you want to learn how to throw a <<<buffalo>>> and get it back into your hand, make sure you have one that's suitable for the return.

2_Small_hallucination

**Example 2:**

Source sentence: Este articulo es realmente una verguenza y se aleja mucho de lo que deberia ser una enciclopedia, mas que una rticulo , parece un folletin de publicidad para esta organizacion, llamo a todos los wikipedistas neutrales a corregir este articulo que me parece de lo mas aberrante y proselitista

Target translation: This article is really a disgrace and goes a long way from what should be an encyclopedia, rather than an <<<article>>> , it looks like an advertising flyer for this organization, I call on all neutral Wikipedians to correct this article that I find most <<<aberrant and proselytizing>>>

3_Partial_hallucination","Target translation: This article is really a disgrace and goes a long way from what should be an encyclopedia, rather than an <<<article>>> , it looks like an advertising flyer for this organization, I call on all neutral Wikipedians to correct this article that I find most <<<aberrant and proselytizing>>>",small_hallucination
spa_Latn,eng_Latn,"Me gustaría tener el logo de este artículo, ya que, viendo aquí, donde están todas las portadas de la cantante, no se encuentran.","I'd like to have the logo for this article, because, seeing here, where all the singer's covers are, they're not found.","I'd like to have the logo for this article, because, seeing here, where all the singer's covers are, they're not found.",1_No_hallucination,"1. I'd like to have the logo <<<for this article>>> (the word ""for"" is an added preposition), because, seeing here, where all the singer's covers are, they're not found.

2_Small_hallucination","1. I'd like to have the logo <<<for this article>>> (the word ""for"" is an added preposition), because, seeing here, where all the singer's covers are, they're not found.",small_hallucination
spa_Latn,eng_Latn,"No por mucho reiterar censura lo harás más verdad, malgrè Goebbels","It's not like you're going to repeat it, it's like you've got to do it.","<<<It's>>> not <<<like you're going to>>> repeat <<<it, it's like you've got to>>> do it.",3_Partial_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
It's not like you're going to repeat it, it's like you've got to <<<do>>> it.

2. 1_No_hallucination","It's not like you're going to repeat it, it's like you've got to <<<do>>> it.",no_hallucination
spa_Latn,eng_Latn,187.33.161.c,This Regulation shall enter into force on the date of its publication in the Official Journal of the European Union.,<<<This Regulation shall enter into force on the date of its publication in the Official Journal of the European Union>>>.,4_Full_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
This Regulation shall enter into force on the date of its publication in the <<<Official Journal>>> of the European Union.

2_Small_hallucination",This Regulation shall enter into force on the date of its publication in the <<<Official Journal>>> of the European Union.,small_hallucination
spa_Latn,eng_Latn,"Los científicos han hallado accidentes geográficos desparramados sobre la superficie lunar denominados escarpes lobulados, que parecen ser el resultado del achicamiento muy lento que experimenta este satélite.","Scientists have found geographic accidents scattered over the lunar surface called lobulated cliffs, which appear to be the result of the very slow compaction experienced by this satellite.","Scientists have found geographic accidents scattered over the lunar surface called lobulated cliffs, which appear to be the result of the very slow compaction experienced by this satellite.",1_No_hallucination,"Source sentence: Los científicos han hallado accidentes geográficos desparramados sobre la superficie lunar denominados escarpes lobulados, que parecen ser el resultado del achicamiento muy lento que experimenta este satélite.

Target translation: Scientists have found geographic accidents scattered over the lunar surface called <<<lobulated cliffs>>> (which appears to be a correct term), which appear to be the result of the very slow <<<compaction>>> experienced by this satellite, but there is no mention of ""very slow"" in the source sentence.

2_Small_hallucination",,small_hallucination
spa_Latn,eng_Latn,"osea me borran una pagina de mi autoria y me la borran, que es esto?? y se supone que me tengo que quedar con los brazos cruzados, si tanto se molestan en busarle pegas alas paginas que subimos los usuarios, tambien deberian molestarse en decirnos primero por que se va a borrar la pagina y si se pue","Dare I delete a page from my authorship and I delete it, what is this? and I'm supposed to keep my arms crossed, if you bother so much to look for it stick the pages we upload users should also bother to tell us first why you're going to delete the page and if you can","<<<Dare>>> I delete a page from my authorship and I delete it, what is this? and I'm supposed to keep my arms crossed, if you bother so much to look for it stick the pages we upload users should also bother to tell us first why you're going to delete the page and if you can",2_Small_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
o sea me borran una pagina de mi autoría y me la borran, que es esto?? y se supone que me tengo que quedar con los brazos cruzados, si tanto se molestan en busarle pegas a las paginas que subimos los usuarios, también deberían molestarse en decirnos primero por qué se va a borrar la pagina y si se puede

2. 1_No_hallucination",,no_hallucination
spa_Latn,eng_Latn,Se detuvo al sospechoso de detonar la bomba luego de que sufriera heridas debido a la explosión.,He stopped the suspect from detonating the bomb after he sustained injuries due to the explosion.,He stopped the suspect from detonating the bomb after he sustained injuries due to the explosion.,1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.
Se detuvo al sospechoso de <<<detonar la bomba>>> luego de que sufriera heridas debido a la explosión.

2
3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,Crosaldo (discusión) 21:04 10 ene 2013 (UTC),I'm not sure if I'm going to be able to do that.,<<<I'm not sure if I'm going to be able to do that>>>.,4_Full_hallucination,"1. Crosaldo (discusión) 21:04 10 ene 2013 (UTC).
 
2_No_hallucination",,no_hallucination
spa_Latn,eng_Latn,"MACHO INDIGNADO RESPUESTA A COMENTARIO DE ARRIBA: ¿QUE? eres un gallito,¿como puedes decir que es muy larga?Ya estas pidiendo perdon,es muy bueno que cuenten spoilers y que pongan argumento largo","I mean, you know, you're a little bit of a jerk, and you're asking for forgiveness, and that's why I'm here, and I'm going to tell you.","<<<I mean, you know>>>, you're a little bit of a jerk, and you're asking for forgiveness, <<<and that's why I'm here, and I'm going to tell you>>>.",3_Partial_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
MACHO INDIGNADO RESPUESTA A COMENTARIO DE ARRIBA: ¿QUE? eres un gallito,¿como puedes decir que es muy larga?Ya estas pidiendo perdon,es muy bueno que cuenten spoilers y que pongan argumento largo

 becomes:

 MACHO INDIGNADO RESPUESTA A COMENTARIO DE ARRIBA: ¿QUE? eres un gallito,¿como puedes decir que es muy larga?Ya estas pidiendo perdon,es muy bueno que <<<cuenten spoilers y que pongan argumento largo>>>.


2. The hallucination classification label:
3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,"El orbitador lunar sin tripulación, Chandrayaan-1, expulsó su Sonda de Impacto Lunar (MIP), que se precipitó en la superficie de la Luna a 1,5 kilómetros por segundo (3000 millas por hora) y aterrizó estrellándose con éxito cerca del polo sur del satélite natural.","The unmanned lunar orbiter, Chandrayaan-1, crashed into the Moon's surface at a rate of 1.5 miles per hour and landed near the southern tip of the Moon. (wikipedia.org)","The unmanned lunar orbiter, Chandrayaan-1, crashed into the Moon's surface at a rate of 1.5 miles per hour and landed near the southern tip of the Moon. <<<(wikipedia.org)>>>",2_Small_hallucination,"I'll carefully evaluate the target sentence for hallucinations.

Source sentence: El orbitador lunar sin tripulación, Chandrayaan-1, expulsó su Sonda de Impacto Lunar (MIP), que se precipitó en la superficie de la Luna a 1,5 kilómetros por segundo (3000 millas por hora) y aterrizó estrellándose con éxito cerca del polo sur del satélite natural.

Target translation: The unmanned lunar orbiter, Chandrayaan-1, crashed into the Moon's surface at a rate of 1.5 miles per hour and landed near the southern tip of the Moon.

Upon evaluating both sentences, I notice that the target sentence contains significant deviations from the source sentence:

* The source mentions that the MIP (Sonda de Impacto Lunar) ""se precipitó"" into the lunar surface at a speed of 1.5 km/s, while the target translation changes this to ""crashed into the Moon's surface"" without specifying the speed.
* The source mentions that the MIP landed near the polo sur del satélite natural (near the southern pole of the natural satellite), while the target translation incorrectly states ""near the southern tip of the Moon"".

These discrepancies indicate the presence of hallucinations in the target sentence.

Target sentence with hallucinated words/phrases marked: The unmanned lunar orbiter, Chandrayaan-1, <<<crashed into the Moon's surface>>> at a rate of 1.5 miles per hour and landed near the <<<southern tip>>> of the Moon.

Hallucination classification label:
3_Partial_hallucination","Target translation: The unmanned lunar orbiter, Chandrayaan-1, crashed into the Moon's surface at a rate of 1.5 miles per hour and landed near the southern tip of the Moon.",partial_hallucination
spa_Latn,eng_Latn,"El barco, una nave minera de clase Avenger de contramedidas, se dirigía rumbo a Puerto Princesa, en Palawan.","The ship, a countermeasure vessel, was headed to Port Princesa, Palawan.","The ship, a countermeasure vessel, was headed to Port Princesa, Palawan.",1_No_hallucination,"Here is the evaluation:

Source sentence: El barco, una nave minera de clase Avenger de contramedidas, se dirigía rumbo a Puerto Princesa, en Palawan.

Target translation: The ship, a countermeasure vessel, was headed to Port Princesa, Palawan.

1. The target sentence is:
The ship, a <<<countermeasure>>> vessel, was headed to Port Princesa, in Palawan.

2. 3_Partial_hallucination","The ship, a <<<countermeasure>>> vessel, was headed to Port Princesa, in Palawan.",partial_hallucination
spa_Latn,eng_Latn,"Uno de los temas más desafiantes para los fotógrafos es la vida silvestre, y necesitan una combinación de buena suerte, paciencia, experiencia y un buen equipamiento.","One of the most challenging topics for photographers is wildlife, and they need a combination of good luck, patience, and expertise.","One of the most challenging topics for photographers is wildlife, and they need a combination of good luck, patience, and expertise.",1_No_hallucination,"Here are the results:

1. One of the most challenging topics for <<<photographers>>> is <<<wildlife>>, and they need a combination of good luck, patience, and expertise.

2_Small_hallucination","1. One of the most challenging topics for <<<photographers>>> is <<<wildlife>>, and they need a combination of good luck, patience, and expertise.",small_hallucination
spa_Latn,eng_Latn,"Algunos países imponen castigos excesivamente draconianos, con penas de hasta 10 años o la muerte, incluso hasta para quienes cometan un delito por primera vez.","Some countries impose excessive penalties of up to 10 years, even for those who commit crimes for the first time.","Some countries impose excessive penalties of up to 10 years, even for those who commit crimes for the first time.",1_No_hallucination,"Source sentence: Algunos países imponen castigos excesivamente draconianos, con penas de hasta 10 años o la muerte, incluso hasta para quienes cometan un delito por primera vez.

Target translation: Some countries impose <<<excessive>>> penalties of up to 10 years, even for those who commit crimes <<<for the first time>>>, <<<including>>> murders and <<<violent acts>>>, even for those who commit a crime for the first time.

2_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,"El TDA afecta los vínculos con otros compañeros, dado que los demás niños no logran comprender por qué actúan como lo hacen, por qué escriben del modo en que escriben o por qué no comparten el mismo nivel de madurez.","ADHD affects relationships with other peers, as other children fail to understand why they act the way they do, why they write the way they write, or why they do not share the same level of maturity.","ADHD affects relationships with other peers, as other children fail to understand why they act the way they do, why they write the way they write, or why they do not share the same level of maturity.",1_No_hallucination,"1. El TDA afecta los vínculos con otros compañeros, dado que los demás niños no logran comprender por qué actúan como lo hacen, por qué escriben del modo en que escriben o por qué no comparten el mismo nivel de madurez.
 
2_No_hallucination",,no_hallucination
spa_Latn,eng_Latn,"Durante el calor diurno, es posible que los turistas vean espejismos que generan la ilusión de visualizar agua, entre otros.","During the daytime heat, tourists may see mirrors that create the illusion of visualizing water, among other things.","During the daytime heat, tourists may see mirrors that create the illusion of visualizing water, among other things.",1_No_hallucination,"1. During the daytime heat, tourists may see <<<mirrors>>> that create the illusion of visualizing water, among other things.

3_Partial_hallucination","1. During the daytime heat, tourists may see <<<mirrors>>> that create the illusion of visualizing water, among other things.",partial_hallucination
spa_Latn,eng_Latn,En la parte superior se encuentra una cueva pequeña por la que hay que pasar. Es bastante baja y estrecha.,"On top of that, there's a small cave to go through.","On top <<<of that>>>, there's a small cave to go through.",2_Small_hallucination,"Here is the evaluation of the given translation:

On top of that, there's a <<<small cave>>> to go through.

1_No_hallucination","On top of that, there's a <<<small cave>>> to go through.",no_hallucination
spa_Latn,eng_Latn,"a mi no a mi me gusta olga cañon, me gusta: la loca cañon. y no me gusta milly kezada me gusta la: la vende kezada","I don't like it, I like it. I like it, the crazy cannon.","I don't like it, I like it. I like it, the crazy cannon.",1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>> is:
I don't like it, I like it. I like it, the <<<crazy>>> and <<<kezada>>>, the vende <<<kezada>>.

2. 3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,Seguidamente comentó: «Es una situación de gravedad. Den por seguro que nuestro sistema funciona tan bien como debería».,He then commented: 'It is a serious situation. Make sure our system works as well as it should.,He then commented: 'It is a serious situation. Make sure our system works as well as it should.,1_No_hallucination,"Here's the evaluation of the given translation:

Source sentence: Seguidamente comentó: «Es una situación de gravedad. Den por seguro que nuestro sistema funciona tan bien como debería».

Target translation: He then commented: 'It is a serious situation. Make sure our system works as well as it should.

1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
He then commented: 'It is a <<<serious>>> situation. Den <<<por seguro>>> that our system works as well as it should.

2. The hallucination classification label on a new line:

3_Partial_hallucination",He then commented: 'It is a <<<serious>>> situation. Den <<<por seguro>>> that our system works as well as it should.,partial_hallucination
spa_Latn,eng_Latn,"Más tarde, la teoría instauró la idea de que el pueblo maorí había emigrado desde Polinesia, a bordo de una Gran Flota, y que despojó a los Moriori de Nueva Zelanda, instalando allí una sociedad agrícola.","Later, the theory established the idea that the Maori people had migrated from Polynesia, aboard a Great Fleet, and that they stripped the Moriori of New Zealand, setting up an agricultural society there.","Later, the theory established the idea that the Maori people had migrated from Polynesia, aboard a Great Fleet, and that they stripped the Moriori of New Zealand, setting up an agricultural society there.",1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Later, the theory established the idea that the Maori people had migrated from Polynesia, aboard a Great Fleet, and that they stripped the Moriori of New Zealand, setting up an agricultural society there.

2. 
1_No_hallucination","Later, the theory established the idea that the Maori people had migrated from Polynesia, aboard a Great Fleet, and that they stripped the Moriori of New Zealand, setting up an agricultural society there.",no_hallucination
spa_Latn,eng_Latn,"No obstante, Star Alliance cubre todo a excepción de la porción este del Pacífico Sur que se extiende desde Santiago de Chile hasta Tahití, zona que corresponde a los vuelos de LATAM Oneworld.","However, Star Alliance covers everything except the eastern portion of the South Pacific that extends from Santiago de Chile to Tahiti, the area corresponding to LATAM Oneworld flights.","However, Star Alliance covers everything except the eastern portion of the South Pacific that extends from Santiago de Chile to Tahiti, the area corresponding to LATAM Oneworld flights.",1_No_hallucination,"**1. The target sentence, with hallucinated words or phrases marked using <<< >>>.**

However, Star Alliance covers everything except the eastern portion of the South Pacific that extends from Santiago de Chile to Tahiti, the <<<area>>> corresponding to LATAM Oneworld flights.

**2. The hallucination classification label on a new line.**

3_Partial_hallucination","However, Star Alliance covers everything except the eastern portion of the South Pacific that extends from Santiago de Chile to Tahiti, the <<<area>>> corresponding to LATAM Oneworld flights.",partial_hallucination
spa_Latn,eng_Latn,"Debido a lo bajo que se encuentra Black Beauty, fue difícil para la policía de Nueva Zelanda determinar con sus radares de velocidad cuán rápido iba el Sr. Reid y en el único momento en el que pudieron medir su tiempo fue cuando desaceleró a 160 km/h.","Because of Black Beauty's low altitude, it was difficult for New Zealand police to determine with their speed radars how fast Mr. Reid was going and the only time they could measure his time was when he slowed to 160 km/h.","Because of Black Beauty's low altitude, it was difficult for New Zealand police to determine with their speed radars how fast Mr. Reid was going and the only time they could measure his time was when he slowed to 160 km/h.",1_No_hallucination,"Source sentence: Debido a lo bajo que se encuentra Black Beauty, fue difícil para la policía de Nueva Zelanda determinar con sus radares de velocidad cuán rápido iba el Sr. Reid y en el único momento en el que pudieron medir su tiempo fue cuando desaceleró a 160 km/h.

Target translation: Because of Black Beauty's low altitude, it was difficult for New Zealand police to determine with their speed radars how fast Mr. Reid was going and the only time they could measure his time was when he slowed to 160 km/h.

1. The target sentence remains unchanged, as no hallucinations were detected.
2. 
1_No_hallucination","Target translation: Because of Black Beauty's low altitude, it was difficult for New Zealand police to determine with their speed radars how fast Mr. Reid was going and the only time they could measure his time was when he slowed to 160 km/h.",no_hallucination
spa_Latn,eng_Latn,"No concurren juntas a elecciones porque están en circunscripciones electorales distintas (salvo en Europeas, justamente de eso trata el Acuerdo)",They do not participate in elections together because they are in different constituencies (except in Europe).,They do not participate in elections together because they are in different constituencies (except in Europe).,1_No_hallucination,"1. They do not participate in <<<elections>>> together because they are in different constituencies (except in Europe).

2_Small_hallucination",1. They do not participate in <<<elections>>> together because they are in different constituencies (except in Europe).,small_hallucination
spa_Latn,eng_Latn,"El juego se basa en la Segunda Batalla de Faluya, un enfrentamiento despiadado entre el ejército norteamericano y el iraquí.","The game is based on the Second Battle of Fallujah, a ruthless confrontation between the U.S. Army and the Iraqis.","The game is based on the Second Battle of Fallujah, a ruthless confrontation between the U.S. Army and the Iraqis.",1_No_hallucination,"Source sentence: El juego se basa en la Segunda Batalla de Faluya, un enfrentamiento despiadado entre el ejército norteamericano y el iraquí.

Target translation: The game is based on the Second Battle of Fallujah, a ruthless confrontation between the U.S. Army and the <<<Iraqis>>>.

2_Small_hallucination","Target translation: The game is based on the Second Battle of Fallujah, a ruthless confrontation between the U.S. Army and the <<<Iraqis>>>.",small_hallucination
spa_Latn,eng_Latn,Por el artículo de la china poblana.,For the People's China article.,For the People's China article.,1_No_hallucination,"1. Por el artículo de <<<la>>> china poblana.
 
2_3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,Vete a tomar x culo! seguro k kuando nacistes eras tan feoo k tus padres preguntaron donde estava la camara oculta. peazo anormal! k eres un desgraciado!,"Go ahead and get your asses kicked, you're so ugly, you don't even know where you're going.","Go <<<ahead and get your>>> asses <<<kicked>>>, you're so ugly, <<<you don't even know where you're going>>>.",3_Partial_hallucination,"**Go ahead and get your <<<asses>>> kicked, you're so ugly, you don't even know where you're going.**

3_Partial_hallucination","**Go ahead and get your <<<asses>>> kicked, you're so ugly, you don't even know where you're going.**",partial_hallucination
spa_Latn,eng_Latn,Muchos turistas desean dominar la habilidad de lanzar un búmeran.,Many tourists want to master the ability to throw a buffalo.,Many tourists want to master the ability to throw a <<<buffalo>>>.,2_Small_hallucination,"Here is the output:

Many tourists want to master the ability to <<<throw>>> a <<<buffalo>>>.
3_Partial_hallucination",Many tourists want to master the ability to <<<throw>>> a <<<buffalo>>>.,partial_hallucination
spa_Latn,eng_Latn,"Cuando le preguntaron qué había dicho el padre, ella contestó «No pudo decir ni una palabra, se quedó allí parado y parpadeando».","When asked what her father had said, she replied that she hadn't spoken a word.","When asked what her father had said, she replied that she hadn't spoken a word.",1_No_hallucination,"1. Cuando le preguntaron qué había dicho el <<<padre>>> , ella contestó «No pudo decir ni una palabra, se quedó allí parado y parpadeando».
2. 2_Small_hallucination",,small_hallucination
spa_Latn,eng_Latn,"El clima frío es, tal vez, el único verdadero peligro con el que pueden tener que lidiar quienes no se hayan preparado.",Cold weather is perhaps the only real danger faced by those who are unprepared.,Cold weather is perhaps the only real danger faced by those who are unprepared.,1_No_hallucination,"Here's my evaluation:

Source sentence: El clima frío es, tal vez, el único verdadero peligro con el que pueden tener que lidiar quienes no se hayan preparado.

Target translation: Cold weather is perhaps the only real danger faced by those who are <<<unprepared>>> and have <<<not>>> been able to take precautions.

2_Small_hallucination",,small_hallucination
spa_Latn,eng_Latn,Taluego!!,I'm going to tell you!,<<<I'm going to tell you>>>!,4_Full_hallucination,"**1. Target sentence with hallucinated words or phrases marked using <<< >>>:** 

I'm going to <<<tell>>> you!

**2. Hallucination classification label:**

3_Partial_hallucination",I'm going to <<<tell>>> you!,partial_hallucination
spa_Latn,eng_Latn,"Asimismo, San Francisco es una de las mejores ciudades de EE. UU. donde encontrar otro tipo de gastronomía asiática, tales como las de Corea, Tailandia, la India y Japón.","Also, San Francisco is one of the best places to find Asian cuisine, such as in Korea, Thailand, and the rest of the world.","Also, San Francisco is one of the best places to find Asian cuisine, such as in Korea, Thailand, <<<and the rest of the world>>>.",3_Partial_hallucination,"1. Also, San Francisco is one of the best places to find <<<Asian>>> cuisine, such as in <<<Korea>>>, <<<Thailand>>>, and the rest of the world.

2_Partial_hallucination","1. Also, San Francisco is one of the best places to find <<<Asian>>> cuisine, such as in <<<Korea>>>, <<<Thailand>>>, and the rest of the world.",partial_hallucination
spa_Latn,eng_Latn,"Es este el motivo por el que todas las imágenes que ve en la televisión aparecen con los bordes superior, inferior y laterales cortados.","This is why all the images you see on TV appear with the upper, lower, and lateral edges cut off.","This is why all the images you see on TV appear with the upper, lower, and lateral edges cut off.",1_No_hallucination,"Source sentence: Es este el motivo por el que todas las imágenes que ve en la televisión aparecen con los bordes superior, inferior y laterales cortados.

Target translation: This is why all the images you see on TV appear with the upper, lower, and <<<lateral>>> edges cut off.

2_Small_hallucination","Target translation: This is why all the images you see on TV appear with the upper, lower, and <<<lateral>>> edges cut off.",small_hallucination
spa_Latn,eng_Latn,"El estudio determinó que la depresión, el miedo y la sobredimensión intervinieron en la dinámica entre el dolor y la discapacidad en los pacientes con dolencias en la región lumbar.","The study determined that depression, fear, and overweight interfered with the dynamics between pain and disability in patients with lumbar region disorders.","The study determined that depression, fear, and overweight interfered with the dynamics between pain and disability in patients with lumbar region disorders.",1_No_hallucination,"Source sentence: El estudio determinó que la depresión, el miedo y la sobredimensión intervinieron en la dinámica entre el dolor y la discapacidad en los pacientes con dolencias en la región lumbar.

Target translation: The study determined that depression, fear, and <<<overweight>>> interfered with the dynamics between pain and disability in patients with lumbar region disorders.

2_Small_hallucination","Target translation: The study determined that depression, fear, and <<<overweight>>> interfered with the dynamics between pain and disability in patients with lumbar region disorders.",small_hallucination
spa_Latn,eng_Latn,Las fases se producen porque solo se ilumina la cara de Venus (o de la luna) que mira hacia el sol. Este fenómeno apoyó la teoría copernicana de que los planetas orbitan al sol.,"The phases occur because only the face of Venus (or Moon) is illuminated, and this phenomenon supports the Copernican theory that planets orbit the Sun.","The phases occur because only the face of Venus (or Moon) is illuminated, and this phenomenon supports the Copernican theory that planets orbit the Sun.",1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
The phases occur because only the face of Venus (or Moon) is illuminated, and this phenomenon supports the Copernican theory that planets orbit the <<<Sun>>>.

2. The hallucination classification label on a new line.
3_Partial_hallucination","The phases occur because only the face of Venus (or Moon) is illuminated, and this phenomenon supports the Copernican theory that planets orbit the <<<Sun>>>.",partial_hallucination
spa_Latn,eng_Latn,"Con suerte, la mayoría de las personas toman consciencia de que su mejor opción en el largo plazo es la de trabajar en colaboración con otros.","Hopefully, most people will realize that their best bet is to work with others.","Hopefully, most people will realize that their best bet is to work with others.",1_No_hallucination,"1. Hopefully, most people will realize that their <<<best>>> bet is to <<<work with others>>>, but also that it's a long-term goal to collaborate.

2_3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,"Difundir información, tampoco...","Spreading information, too.","Spreading information, too.",1_No_hallucination,"1. The target sentence is ""Spreading information, too"".
2. <<<too>>> is a hallucinated word because it doesn't correspond to anything in the source sentence.

3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,Es inútil que sigas con ello.,It's useless for you to keep doing it.,It's useless for you to keep doing it.,1_No_hallucination,"1. The target sentence is: It's useless for you to <<<keep>>> doing it.
2. 1_No_hallucination",,no_hallucination
spa_Latn,eng_Latn,Se trata de la adquisición más importante en toda la historia de eBay.,This is the most important acquisition in the history of eBay.,This is the most important acquisition in the history of eBay.,1_No_hallucination,"1. This is the most important <<<acquisition>>> in the history of eBay.
2. 1_No_hallucination",1. This is the most important <<<acquisition>>> in the history of eBay.,no_hallucination
spa_Latn,eng_Latn,¿Digamelón? 14:12 15 dic 2007 (CET),It is also important to note that the Commission's proposal for a regulation is based on the principle of subsidiarity.,<<<It is also important to note that the Commission's proposal for a regulation is based on the principle of subsidiarity>>>.,4_Full_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
¿Digamelón? 14:12 15 dic 2007 (CET) -> <<<It is also important to note that the Commission's proposal for a regulation is based on the principle of subsidiarity>>>

2. 4_Full_hallucination",¿Digamelón? 14:12 15 dic 2007 (CET) -> <<<It is also important to note that the Commission's proposal for a regulation is based on the principle of subsidiarity>>>,full_hallucination
spa_Latn,eng_Latn,"En efecto, los códigos de región no inciden en modo alguno sobre las copias ilícitas. Una réplica idéntica de un disco se reproducirá sin problemas en los mismos dispositivos que el original.","In fact, there is no such thing as an unlawful copy of a record, and the same is true of the original recording.","In fact, <<<there is no such thing as>>> an unlawful copy of a record, <<<and the same is true of>>> the original <<<recording>>>.",3_Partial_hallucination,"1. En efecto, los códigos de región no inciden en modo alguno sobre las <<<copias ilícitas>>>. Una réplica idéntica de un disco se reproducirá sin problemas en los mismos dispositivos que el original.

2_Partial_hallucination",,partial_hallucination
