src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label
spa_Latn,eng_Latn,La Guerra de Sucesión de España fue la primera cuyo objeto principal fue el equilibrio de poder.,The War of Spanish Succession was the first of its kind.,The War of Spanish Succession was the first <<<of its kind>>>.,3_Partial_hallucination,"1.  The War of Spanish Succession was the first of its kind. 
2.  No_hallucination",1.  The War of Spanish Succession was the first of its kind.,no_hallucination
spa_Latn,eng_Latn,La comunicación asincrónica fomenta el tomarse un tiempo para reflexionar y reaccionar frente a otros.,"As a result of this, we are encouraged to take time to reflect on others.","<<<As a result of this>>>, we are encouraged to take time to reflect on others.",3_Partial_hallucination,"1. The communication asynchronous promotes taking time to reflect and react towards others. 
2. Partial_hallucination 

**Explanation:**  The target sentence introduces the concept of ""taking time to reflect on others"" as a result of asynchronous communication, which is not explicitly stated in the source sentence. However, it's more than just a single word or phrase added for better translation, and requires some logical interpretation to arrive at that result. 

Please let me know if you have any other translations you want to analyze!",,partial_hallucination
spa_Latn,eng_Latn,"Con frecuencia, es preciso comprar un número global por separado que permita que lo llamen desde teléfonos PSTN. De dónde proviene ese número marca la diferencia para quienes lo llaman.","Often, you have to buy a separate global number that allows you to call from PSTN phones.","Often, you have to buy a separate global number that allows you to call from PSTN phones.",1_No_hallucination,"1.  Often, you have to buy a separate global number that allows you to call from PSTN phones.

2_Small_hallucination","1.  Often, you have to buy a separate global number that allows you to call from PSTN phones.",small_hallucination
spa_Latn,eng_Latn,MetroRail cuenta con dos tipos de ferrocarriles suburbanos en Ciudad del Cabo y zonas aledañas: MetroPlus (también conocido como Primera Clase) y Metro (denominado Tercera Clase).,MetroRail has two types of suburban railways in Cape Town and surrounding areas: MetroPlus (also known as First Class) and Metro (called Third Class).,MetroRail has two types of suburban railways in Cape Town and surrounding areas: MetroPlus (also known as First Class) and Metro (called Third Class).,1_No_hallucination,"1. MetroRail has two types of suburban railways in Cape Town and surrounding areas: MetroPlus (also known as First Class) and Metro (called Third Class). 
2_Small_hallucination",1. MetroRail has two types of suburban railways in Cape Town and surrounding areas: MetroPlus (also known as First Class) and Metro (called Third Class).,small_hallucination
spa_Latn,eng_Latn,"Así es, hace un rato lo estoy revisando y realizando la tabla correspondiente para añadirla.","That's right, I've been reviewing it for a while and doing the corresponding table to add it.","That's right, I've been reviewing it for a while and doing the corresponding table to add it.",1_No_hallucination,"1.  That's right, I've been reviewing it for a while and doing the corresponding table to add it.
2.  No_hallucination","1.  That's right, I've been reviewing it for a while and doing the corresponding table to add it.",no_hallucination
spa_Latn,eng_Latn,El periódico británico The Guardian señaló que Deutsche Bank tenía el control de cerca de la tercera parte de las 1200 compañías fantasma que se usaron para llevar esto a cabo.,The British newspaper The Guardian noted that Deutsche Bank controlled about one-third of the world's ghostly companies.,The British newspaper The Guardian noted that Deutsche Bank controlled about one-third of the <<<world's>>> ghostly companies.,2_Small_hallucination,"1. The British newspaper The Guardian noted that Deutsche Bank controlled about one-third of the world's ghostly companies.
2_Small_hallucination",1. The British newspaper The Guardian noted that Deutsche Bank controlled about one-third of the world's ghostly companies.,small_hallucination
spa_Latn,eng_Latn,"Te lo dije en tu sección de discusión, deja de ser Mala Leche con mi persona, no te metas en los artículos que yo haya creado y reconoce que trabajas para el binominalismo y eres bien descarado para finalizar con Saludos .ROCKAN9OL","I told you in your discussion section, stop being Bad Milk with me personally, don't get involved in the articles I've created and admit that you work for binominalism and you're pretty shy to end up with Greetings.","I told you in your discussion section, stop being Bad Milk with me personally, don't get involved in the articles I've created and admit that you work for binominalism and you're pretty shy to end up with Greetings.",1_No_hallucination,"1.  I told you in your discussion section, stop being Bad Milk with me personally, don't get involved in the articles I've created and admit that you work for binominalism and you're pretty shy to end up with Greetings. 
2.  3_Partial_hallucination","1.  I told you in your discussion section, stop being Bad Milk with me personally, don't get involved in the articles I've created and admit that you work for binominalism and you're pretty shy to end up with Greetings.",partial_hallucination
spa_Latn,eng_Latn,"De vez en cuando, se llevan a cabo excursiones aéreas especializadas que se adentran para practicar montañismo o dirigirse hasta el Polo, en donde hay una base grande.","Occasionally, specialized aerial excursions are carried out to practice mountaineering or head to the Pole, where there is a large base.","Occasionally, specialized aerial excursions are carried out to practice mountaineering or head to the Pole, where there is a large base.",1_No_hallucination,"1.  Occasionally, specialized aerial excursions are carried out to practice mountaineering or head to the Pole, where there is a large base. 
2. No_hallucination","1.  Occasionally, specialized aerial excursions are carried out to practice mountaineering or head to the Pole, where there is a large base.",no_hallucination
spa_Latn,eng_Latn,"Por consiguiente, en los establecimientos más exclusivos de este tipo, uno podrá encontrarse con la ropa de cama más lujosa, quizás un cubrecama confeccionado a mano o una cama antigua.","Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.","Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.",1_No_hallucination,"1. Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.
2_Small_hallucination","1. Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.",small_hallucination
spa_Latn,eng_Latn,"Seamos serios, ¿Carretié es una fuente a tener en cuenta?","Let's face it, Carr is a source of inspiration.","<<<Let's face it>>>, Carr is a source <<<of inspiration>>>.",3_Partial_hallucination,"1. Let's face it, Carr is a source of inspiration.
2_Small_hallucination","1. Let's face it, Carr is a source of inspiration.",small_hallucination
spa_Latn,eng_Latn,"Sobre El Juego, el problema es que entre el 28 de febrero y el 17 de abril, que yo lo encuentro, la consutla de borrado se estaba manejando de una manera errada.","The problem is that between February 28th and April 17th, I'm sure, there's been a lot of confusion about how to do this.","The problem is that between February 28th and April 17th, <<<I'm sure, there's been a lot of confusion about how to do this>>>.",3_Partial_hallucination,"1.  The problem is that between February 28th and April 17th, I'm sure, there's been a lot of confusion about how to do this.
2.  No_hallucination","1.  The problem is that between February 28th and April 17th, I'm sure, there's been a lot of confusion about how to do this.",no_hallucination
spa_Latn,eng_Latn,"De hecho, por favor, agrega a Belaunde en la categoría:genocidas, dio luz en 1980 a los genocidios en ayacucho, ordenando a la marina matar a los campesinos.","In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.","In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.",1_No_hallucination,"1.  In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.
2_Partial_hallucination","1.  In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.",partial_hallucination
spa_Latn,eng_Latn,"En Canadá, los residentes oriundos de Groenlandia se llaman a sí mismos inuit y, en Groenlandia, kalaalleq (plural de kalaallit); es decir, groenlandés.","In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.","In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.",1_No_hallucination,"1. In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.

2_Small_hallucination","1. In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.",small_hallucination
spa_Latn,eng_Latn,"Luxemburgo siempre ha intentado mantenerse como un estado neutral; no obstante, Alemania lo invadió en ambas guerras mundiales.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.",1_No_hallucination,"1. Luxembourg has always tried to remain neutral, but it has been invaded by Germany. 
2_Small_hallucination","1. Luxembourg has always tried to remain neutral, but it has been invaded by Germany.",small_hallucination
eng_Latn,spa_Latn,Your passport must be valid for at least 6 months beyond your travel dates. A round/onward trip ticket is needed to prove the length of your stay.,"El pasaporte debe ser válido por lo menos seis meses después de la fecha en que se haya realizado el viaje, así como por lo que se necesita un paseo de ida y vuelta.","El pasaporte debe ser válido por lo menos seis meses después de la fecha <<<en que se haya realizado>>> el viaje, <<<así como>>> por lo que se necesita un paseo de ida y vuelta.",3_Partial_hallucination,"1.  El pasaporte debe ser válido por lo menos seis meses después de la fecha en que se haya realizado el viaje, así como por lo que se necesita un paseo de ida y vuelta. <<< >>> 
2.  3_Partial_hallucination 


**Explanation:** 

The translation includes the phrase ""pase de ida y vuelta"" which isn't a literal translation and is not required in the source sentence. The target sentence needs some adjustments to be more accurate, such as using a simpler word like ""round trip"" or ""trip.""","1.  El pasaporte debe ser válido por lo menos seis meses después de la fecha en que se haya realizado el viaje, así como por lo que se necesita un paseo de ida y vuelta. <<< >>>",partial_hallucination
eng_Latn,spa_Latn,They are listed on the UNESCO World Heritage List.,Se encuentran en la lista del patrimonio mundial de la UNESCO.,Se encuentran en la lista del patrimonio mundial de la UNESCO.,1_No_hallucination,"1. They are listed on the UNESCO World Heritage List. 
2. No_hallucination",,no_hallucination
eng_Latn,spa_Latn,"Similarly, a British traveller in Spain may mistake a wave goodbye involving the palm facing the waver (rather than the person being waved at) as a gesture to come back.","De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma de la mano frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.","De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma <<<de la mano>>> frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.",3_Partial_hallucination,"1.  De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma de la mano frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.
2.  3_Partial_hallucination","1.  De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma de la mano frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.",partial_hallucination
eng_Latn,spa_Latn,Each of these nomadic rampages or marches lasts for approximately 17 days.,"Cada una de estas manifestaciones es de unos 17 días de duración, y las de otros 20 días de duración.","Cada una de estas manifestaciones es de unos 17 días de duración, <<<y las de otros 20 días de duración>>>.",3_Partial_hallucination,"1.  Each of these nomadic rampages or marches lasts for approximately 17 days.
2. No_hallucination",,no_hallucination
eng_Latn,spa_Latn,:Writing many books does not necessarily make one notable.,El hecho de que haya escrito muchos libros no lo convierte necesariamente en algo notable.,<<<El hecho de>>> que haya escrito muchos libros no lo convierte necesariamente en algo notable.,3_Partial_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>. 
  El hecho de que haya escrito muchos libros no lo convierte necesariamente en algo notable.

2. 2_Small_hallucination 


**Explanation:** 

The target sentence does not contain hallucinations in the same way a ""full hallucination"" would (e.g., introducing an entirely fabricated element of information).  
 
Let me know if you'd like me to evaluate more examples!",El hecho de que haya escrito muchos libros no lo convierte necesariamente en algo notable.,small_hallucination
eng_Latn,spa_Latn,"I reverted to your last version dated Sikandarji (Talk contribs) (OK, how's this?","He vuelto a la versión anterior de la que se trataba el tema, y he vuelto a ver cómo funcionaba el tema.","He vuelto a la versión anterior <<<de la que se trataba el tema, y he vuelto a ver cómo funcionaba el tema>>>.",3_Partial_hallucination,"1. He vuelto a la versión anterior de la que se trataba el tema, y he vuelto a ver cómo funcionaba el tema. 
2. 3_Partial_hallucination 


**Explanation:**

While the translation attempts to convey the meaning of ""He reverted to your last version dated Sikandarji,"" it introduces additional phrases like ""and he returned to see how it functioned""  that are not present in the source sentence. This represents a partial hallucination as there is an element that does not correspond to the source, even if the core message is conveyed.","1. He vuelto a la versión anterior de la que se trataba el tema, y he vuelto a ver cómo funcionaba el tema.",partial_hallucination
eng_Latn,spa_Latn,The building housed a number of pilgrims who came to visit the holy city at the eve of hajj pilgrimage.,El edificio albergaba a varios peregrinos que venían a visitar la ciudad santa en vísperas de la peregrinación al hajj.,El edificio albergaba a varios peregrinos que venían a visitar la ciudad santa en vísperas de la peregrinación al hajj.,1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>. 
El edificio albergaba a varios peregrinos que venían a visitar la ciudad santa en vísperas de la peregrinación al hajj.

2. No_hallucination",El edificio albergaba a varios peregrinos que venían a visitar la ciudad santa en vísperas de la peregrinación al hajj.,no_hallucination
eng_Latn,spa_Latn,"::::But he wasn't recognised, that's the point.","Pero no fue reconocido, eso es lo que quiero decir con eso. ""","Pero no fue reconocido, eso es lo que quiero decir <<<con eso>>>. """,2_Small_hallucination,"1. But he wasn’t recognized, that’s the point. 
<<<  Pero no fue reconocido, eso es lo que quiero decir con eso. "" >>>

2_Small_hallucination","<<<  Pero no fue reconocido, eso es lo que quiero decir con eso. "" >>>",small_hallucination
eng_Latn,spa_Latn,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccdddddddddddddddddddddddddeeeeeeeeeeeeeeeeffffffffffffffffffgggggggggggggggggggghhhhhhhhhhhhhhhhhiiiiiiiiiiiiiiiijjjjjjjjjjjjjjjjjjjjjkkkkkkkkkkkkkkkkkkklllllllllllllllllllllllmmmmmmmmmmmmmmmmmmmnnnnnnnnnnnnnnnnnooooooooooooooooooooppppppppppppppppppppqjko8k huwu3u 33333333333efwwwwwwiop56 33fvg,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbabbbbbbcccccccc ccccccccccccccc ccccccddddddddddddddddeeeeeeeeeeeeeeeeeeeeeffffffff ffffffffgggggggggggggggghghghghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbabbbbbbcccccccc ccccccccccccccc ccccccddddddddddddddddeeeeeeeeeeeeeeeeeeeeeffffffff ffffffffgggggggggggggggghghghghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1_No_hallucination,1. Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbabbbbbbcccccccc ccccccccccccccc ccccccddddddddddddddddeeeeeeeeeeeeeeeeeeeeeffffffff ffffffffgggggggggggggggghghghghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,,
eng_Latn,spa_Latn,"It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.","Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.","Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.",1_No_hallucination,"1.  Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie. <<< >>>

2. 3_Partial_hallucination","1.  Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie. <<< >>>",partial_hallucination
eng_Latn,spa_Latn,"The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.","El problema es que la nieve es pegajosa, por lo que se necesita un poco de desvío, y el desvío de la nieve puede ser el resultado.","El problema es que la nieve es pegajosa, por lo que se necesita un poco de <<<desvío, y el desvío de>>> la nieve puede ser el resultado.",3_Partial_hallucination,"1.  El problema es que la nieve es pegajosa, por lo que se necesita un poco de desvío, y el desvío de la nieve puede ser el resultado.
2. 2_Small_hallucination 


**Explanation:**

The translation includes a small hallucination: ""el desvío de la nieve puede ser el resultado"" which is not directly related to the source sentence's meaning about snow stickiness and triggering snowfall.  It introduces an invented notion of a specific snow-related event causing additional snowfall.","1.  El problema es que la nieve es pegajosa, por lo que se necesita un poco de desvío, y el desvío de la nieve puede ser el resultado.",small_hallucination
eng_Latn,spa_Latn,:::Jeez.,¿Por qué no lo haces?,<<<¿Por qué no lo haces?>>>,4_Full_hallucination,"1.  ¿Por qué no lo haces?
2. 2_Small_hallucination",1.  ¿Por qué no lo haces?,small_hallucination
eng_Latn,spa_Latn,"The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.","La hoja de hielo moderna tiene un doble borde, con un hueco en el que se puede ver el hielo, incluso si se encuentra inclinado a un lado o a otro de la misma.","La hoja de hielo moderna tiene un doble borde, con un hueco <<<en el que se puede ver>>> el hielo, incluso si se encuentra inclinado <<<a un lado o a otro de la misma>>>.",3_Partial_hallucination,"1. The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted. 

2. No_hallucination",,no_hallucination
eng_Latn,spa_Latn,"I'm glad Larry Grayson never edited Wikipedia, he would have had a dreadful time.","Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.","Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.",1_No_hallucination,"1. Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible. 

2_Small_hallucination","1. Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.",small_hallucination
eng_Latn,spa_Latn,"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.","El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.","El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.",1_No_hallucination,"1. El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio. <<< >>>
2. 3_Partial_hallucination","1. El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio. <<< >>>",partial_hallucination
eng_Latn,spa_Latn,"z, , 2010-11-0104:56",Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social.,<<<Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social>>>.,4_Full_hallucination,"1.  Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social. 

2_Small_hallucination",1.  Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social.,small_hallucination
eng_Latn,spa_Latn,Cold weather is perhaps the only real danger the unprepared will face.,El frío es quizás el único peligro real al que se enfrentan los no preparados.,El frío es quizás el único peligro real al que se enfrentan los no preparados.,1_No_hallucination,"1. If you want to learn how to throw a <<<buffalo>>> and get it back into your hand, make sure you have one that's suitable for the return. 
2_Small_hallucination 


**Explanation:**

The sentence ""throw a buffalo"" is not a direct translation of the source text and introduces an invention (a buffalo) while also introducing new information about returning to one's hand. This is classified as a small hallucination because it only involves one phrase.",,small_hallucination
eng_Latn,spa_Latn,"Once an AFD has concluded, only another AFD may delete the article.","Una vez que haya terminado el proceso, sólo se puede eliminar el artículo.","Una vez que haya terminado el proceso, sólo se puede eliminar el artículo.",1_No_hallucination,"1.  Una vez que haya terminado el proceso, sólo se puede eliminar el artículo. 
2. No_hallucination","1.  Una vez que haya terminado el proceso, sólo se puede eliminar el artículo.",no_hallucination
eng_Latn,spa_Latn,"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.","Si estuvieras en la superficie de Io, pesarías menos que en la Tierra.","Si estuvieras en la superficie de Io, pesarías menos que en la Tierra.",1_No_hallucination,"1.  How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth. 
2.  No_hallucination 

Let me know if you'd like to test more sentences!",,no_hallucination
eng_Latn,spa_Latn,"Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.","Nacido en la capital de Croacia, se hizo famoso por su participación en el partido del Partido Comunista.","Nacido en la capital de Croacia, se hizo famoso por su participación <<<en el partido del Partido Comunista>>>.",3_Partial_hallucination,"1. Nacido en la capital de Croacia, se hizo famoso por su participación en el partido del Partido Comunista. <<< >>> 

2.  No_hallucination 


**Explanation:** The target sentence is a translation of the source sentence with no hallucinations. There are no invented words or phrases in the translation that don't correspond to the original text.","1. Nacido en la capital de Croacia, se hizo famoso por su participación en el partido del Partido Comunista. <<< >>>",no_hallucination
eng_Latn,spa_Latn,The first economic reforms were made under the leadership of Deng Xiaoping.,Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,1_No_hallucination,"1. Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.
2. No_hallucination",1. Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,no_hallucination
eng_Latn,spa_Latn,* Thanks for voting and supporting us against the anon. user- and also just wanted to say that I liked your page on stupid edits. =D,"Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan las cosas de las que me hablas en mi página. ""","Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan <<<las cosas de las que me hablas en>>> mi página. """,3_Partial_hallucination,"1. Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan las cosas de las que me hablas en mi página. <<<  "" stupid edits"">>> 

2_Small_hallucination","1. Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan las cosas de las que me hablas en mi página. <<<  "" stupid edits"">>>",small_hallucination
eng_Latn,spa_Latn,"These plants look like a small palm tree with a crown of sharp, spiky leaves.",Estas plantas se parecen a una pequeña palmera con una corona de hojas de punta.,Estas plantas se parecen a una pequeña palmera con una corona de hojas de punta.,1_No_hallucination,"1. These plants look like a small palm tree with a crown of sharp, spiky leaves.
2. No_hallucination",,no_hallucination
eng_Latn,spa_Latn,"a nasty hoe from adams county, ohio","Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el estado de Ohio.","<<<Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el>>> estado de Ohio.",3_Partial_hallucination,"1.  Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el estado de Ohio. 
2. 2_Small_hallucination","1.  Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el estado de Ohio.",small_hallucination
eng_Latn,spa_Latn,GO FU9K YOURSELF AND DIE YOU FU (KING PIECE OF SHlT I'M GOING TO FU (KING KILL YOU C0CKSU (KER YOU HEAR ME I'M GOING TO FU (KING KILL YOU AND CHOP YOUR HEAD OFF AND STICK MY FU (KING CO (K DOWN YOUR THROAT,Yo voy a FU (Rey te matará C0CKSU) Me escuchas que voy a Fu (Rey matará a ti y cortar la cabeza y meter mi FU (King CO (K Down tu garganta),<<<Yo>>> voy a FU (Rey te matará C0CKSU) Me escuchas que voy a Fu (Rey matará a ti y cortar la cabeza y meter mi FU (King CO (K Down tu garganta),2_Small_hallucination,"1.  GO FU9K YOURSELF AND DIE YOU FU (KING PIECE OF SHlT I'M GOING TO FU (KING KILL YOU C0CKSU (KER YOU HEAR ME I'M GOING TO FU (KING KILL YOU AND CHOP YOUR HEAD OFF AND STICK MY FU (KING CO (K DOWN YOUR THROAT
  <<< >>>

2.  4_Full_hallucination",,full_hallucination
eng_Latn,spa_Latn,They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.,Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,1_No_hallucination,"1.  Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización. 
2.  No_hallucination 


**Explanation:** The translation is accurate and there are no hallucinations present in the target sentence.",1.  Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,no_hallucination
